"","chr","pos","lod"
"gpm174b","4",3004.67,3.5607771342693
"gpm287a","4",3005.37,1.7349188329863
"agrr301","4",3005.52,0.100986310222652
"gpm50b","4",3007.66,0.413286831708319
"gpm325d","4",3010.81,0.19537962841423
"gpm888","4",3010.82,0.200621819503795
"umc2061","4",3010.83,0.409101371660654
"gpc1","4",3014.03,0.90025768598025
"umc2282","4",3014.93,0.7386821257478
"IDP625","4",3018.63,0.717855599870745
"IDP68","4",3019.79,2.11399966322824
"AY107128","4",3022.41,2.27745008916281
"bnlg1217","4",3025.13,6.16153698050766
"IDP476","4",3026.11,0.921125094348099
"gpm155","4",3027.44,0.932135505219776
"bnlg1265","4",3028.43,0.0153209179807163
"umc1303","4",3030.33,0.0141300351770042
"IDP3983","4",3030.61,0.0284783232164045
"IDP355","4",3030.83,0.0285672345908097
"umc1964","4",3031.43,0.0212248815059866
"gpm800a","4",3033.3,0.08468476850976
"AY110290","4",3034.73,0.249139124385692
"psr152b","4",3037.83,0.284032221266898
"mmp125","4",3043.33,1.53463761579405
"gpm130","4",3043.91,0.21562097221431
"umc1031","4",3046.03,7.19833676664894
"umc42a","4",3048.43,0.0203661940031452
"chr112a","4",3048.74,0.00945377733296482
"isu61d","4",3051.33,0.00484131350276584
"jpsb67","4",3052.43,0.0115571928199643
"bnl15.45","4",3052.93,0.0152575184929447
"umc1953","4",3054.33,0.00523963437444763
"umc2283","4",3054.43,0.00574000238339067
"IDP857","4",3054.99,0.00382275752417627
"IDP2574","4",3055.01,0.0125238239743339
"IDP636","4",3055.03,4.75846380089752
"IDP2425","4",3055.04,4.75562537895166
"IDP240","4",3055.05,4.87490532938864
"IDP642","4",3055.07,7.94498603541797
"IDP161","4",3055.08,7.94489301745671
"gpm514a","4",3055.21,6.4918641530021
"umc1511","4",3055.25,6.49109573759051
"psr128","4",3057.45,7.45680169019215
"umc1791","4",3058.15,6.66675312899679
"mmp190","4",3058.45,6.66643225903681
"gpm684","4",3058.93,6.66253520643477
"mmp140","4",3058.95,6.28778084995611
"bnlg1755","4",3059.95,6.30536562668203
"mmp45","4",3060.25,7.8465662249364
"gpm425b","4",3061.14,7.84939780826062
"gpm571","4",3061.69,7.84740189613694
"gpm706c","4",3061.7,7.84738353289868
"gpm258","4",3061.89,8.44357028375998
"umc1142","4",3062.56,8.48350035208568
"gpm26a","4",3063.54,8.50361962648094
"AY105043","4",3064.36,8.49572300511318
"umc1702","4",3065.26,7.8128673561223
"mmp155","4",3065.56,8.03496490235375
"mmp149a","4",3066.46,8.03640014361372
"mmp86","4",3067.46,7.81473958937386
"nfd104e","4",3068.37,7.81207883614479
"IDP326","4",3073.64,8.68973198549429
"nfa104","4",3074.96,8.47946553870679
"gpm117b","4",3077.52,7.15690445889231
"AY110562","4",3080.46,16.9254917737126
"AY110355","4",3086.56,19.6617697552374
"IDP2421","4",3089.66,14.7481594445253
"IDP2356","4",3089.68,14.748161565527
"mmc0371","4",3091.36,7.18783831911969
"umc2284","4",3092.46,7.41006827045203
"umc1945","4",3093.26,7.49047871722541
"gpm168b","4",3094.97,7.50961165180706
"mmp74","4",3095.26,7.50984755060927
"IDP554","4",3095.47,7.54128872598449
"gpm527a","4",3095.57,9.11416974853455
"IDP1676","4",3104.17,15.2704589828609
"IDP2418","4",3104.96,20.4839481520739
"gpm563b","4",3106.81,20.5169758318279
"nfd105","4",3108.43,35.1760196288233
"gpm936a","4",3109.13,35.1799739304151
"umc2027","4",3109.86,49.6801645482356
"gpm265","4",3110.12,50.2670555844197
"IDP852","4",3113.65,52.7142752835371
"mmp97","4",3114.56,47.9344778873856
"gpm458","4",3121.77,39.8248907800116
"gpm654","4",3122.18,51.8012746408931
"AY110310","4",3122.46,51.9564309340112
"mpik3","4",3127.26,44.7375861298697
"IDP1667","4",3129.8,44.7422731053939
"IDP2466","4",3131.26,33.2861300753848
"IDP1943","4",3133.76,52.8682987755237
"IDP1684","4",3133.77,52.8683690877024
"IDP2349","4",3135.98,61.5165560916303
"IDP600","4",3138.76,56.8594148329612
"IDP308","4",3139.55,56.8603443355096
"IDP851","4",3140.9,41.9964809246303
"gpm366","4",3146.69,22.6268137362877
"gpm903b","4",3149.47,8.51478061380476
"bnlg2291","4",3152.27,1.144126380952
"bnlg1137","4",3152.47,1.14507603382299
"gsy289b","4",3159.18,2.79590810342779
"gpm117c","4",3160.82,2.73546640025779
"IDP3905","4",3166.72,4.42288215470217
"umc104a","4",3168.77,3.68918633792964
"mmp147","4",3170.87,3.15167858333007
"umc2038","4",3171.37,3.31495928926233
"umc19","4",3174.27,2.14169903621769
"IDP1671","4",3181.68,4.02171894897765
"IDP1421","4",3182.89,4.03979491623613
"bnlg1189","4",3188.07,9.21575968852812
"bnl5.24b","4",3190.27,0.628193925615051
"asg33","4",3197.57,2.09887298690774
"gpm108a","4",3199.89,3.11279046560412
"umc1775","4",3203.27,1.24967779462895
"IDP1980","4",3206.13,1.00285001910743
"umc1667","4",3209.47,2.67349587567696
"AY109534","4",3212.17,0.233137254554094
"umc1808","4",3212.97,0.221144688975983
"mmp3","4",3215.97,0.0231478752939438
"gpm874a","4",3216.75,0.0363777023430885
"asg27a","4",3218.17,0.028353796882584
"umc1476","4",3222.17,2.68350687715429
"bnlg1444","4",3222.57,2.67646907133894
"gol1","4",3223.37,1.75629613008095
"gpm433","4",3224.37,20.0261279267161
"bnl7.65","4",3224.87,21.9269092484155
"bnl10.05","4",3226.17,15.0905722415064
"bnlg2244","4",3227.17,0.0135609467470204
"umc1899","4",3230.67,0.0334534284211259
"gpm466a","4",3233.68,0.0281772501311934
"umc158","4",3233.97,0.00578841947026376
"gpm805a","4",3234.08,0.00591180260562396
"bnlg2162","4",3235.77,0.00876040911498421
"mmp70","4",3236.07,0.013781195071715
"IDP1991","4",3238.96,0.00870379395746568
"IDP100","4",3240.77,0.130485658724865
"gpm39","4",3245.32,9.25311144044099
"AY112127","4",3247.77,0.666149022330501
"IDP188","4",3248.52,0.02649764169837
"ufg23","4",3259.97,0.375076459054981
"IDP276","4",3266.07,0.137092604412828
"AY110631","4",3270.07,10.5706154093732
"umc2285","4",3274.97,14.4996665541439
"npi270","4",3276.67,5.93609714362719
"ssu1","4",3282.17,13.6298275832305
"gpm867","4",3282.86,18.3616630808647
"gpm307c","4",3284.17,13.6596924614478
"npi444","4",3284.18,13.6598960076753
"umc15a","4",3285.88,13.751043303766
"gpm772a","4",3287.8,8.8228481114038
"gpm484b","4",3290.11,11.9205946189759
"umc2187a","4",3291.78,8.09940509678927
"umc1842","4",3294.88,3.60468937758924
"AY109980","4",3295.48,3.42967801773921
"umc1132","4",3295.58,6.43419222678494
"mbd121","4",3295.8,5.04175806762578
"AY105971","4",3296.38,8.67900989698683
"AY110989","4",3296.98,4.29113906540442
"IDP867","4",3298.6,3.33870131960248
"IDP307","4",3298.82,3.35356131024309
"rz596b","4",3299.08,3.34869603190418
"IDP324","4",3309.75,2.64131862631621
"mmp178","4",3311.08,0.852919483229925
"umc2286","4",3313.78,0.767525810477309
"umc2188","4",3314.18,0.769290600534077
"umc52a","4",3319.08,12.521610186941
"AY110170","4",3321.58,14.7903054336639
"IDP2357","4",3323.45,6.15986845619227
"IDP113","4",3328.76,7.3768965904037
"IDP4063","4",3330.71,7.37620176227756
"IDP513","4",3331.05,7.37629032977929
"gpm816","4",3333.06,6.59975401528209
"gpm449b","4",3333.2,6.39917994888492
"gpm609","4",3333.54,22.6428825815656
"gpm276b","4",3339.42,27.9824355246383
"IDP1422","4",3339.88,27.9762859221755
"php10025","4",3339.89,27.9764994373254
"gpm353","4",3340.12,24.5062342867714
"AY111962","4",3342.26,24.4927526114498
"nfd107","4",3344.28,4.31800081601068
"gpm611","4",3345.71,20.8652495269926
"IDP210","4",3348.31,20.8118723918669
"IDP1621","4",3349.81,14.4475036284693
"umc1854","4",3355.79,13.6402316153944
"mmp24","4",3358.69,13.6424332285187
"gpm321b","4",3358.77,13.6427051498886
"mmp134","4",3359.59,11.0694107214968
"npi449b","4",3361.69,10.4559621957069
"gpm602b","4",3361.74,10.4489805958692
"umc1650","4",3362.19,12.8676346667198
"IDP28","4",3362.29,12.8676537402098
"umc1803","4",3362.3,12.8677262631718
"asg22","4",3363.4,12.747184789032
"AY107200","4",3368.34,12.8161343926458
"AY109933","4",3373.1,12.8072546021522
"IDP3866","4",3376.04,2.36677742178472
"IDP1949","4",3376.05,2.36677292196327
"AY110064","4",3376.81,2.36727771049482
"umc2287","4",3379.51,2.17435935682624
"chb102","4",3380.17,1.75423396127917
"mbd116","4",3383.2,2.61801569230556
"gpm296a","4",3390.86,0.981186524686564
"gpm450a","4",3391.76,1.71021311263394
"gpm363e","4",3394.07,1.50798787026724
"AY110231","4",3395.31,0.693690619631525
"sbp2","4",3404.41,2.1490886060983
"bnlg1565","4",3405.81,4.66921742530576
"gpm875","4",3409.69,1.08207963441782
"npi593a","4",3411.81,0.820066335731099
"AY107910","4",3411.82,0.177919705141903
"umc1101","4",3415.11,0.174800683365902
"umc2046","4",3417.11,0.16357217877885
"IDP414","4",3424.52,0.393886697234848
"IDP4019","4",3427.21,0.688832079658823
"bnlg589","4",3430.31,0.708083561548847
"umc1532","4",3432.01,1.6258440332349
"gpm803b","4",3435.09,2.57698428040567
"gpm924c","4",3436.59,2.30697827069343
"IDP1459","4",3441.3,8.57872073840917
"umc2011","4",3442.84,8.60386752189515
"gpm350b","4",3445.42,7.65961261645316
"gpm665b","4",3446.67,3.6294079900872
"lim471a","4",3448.81,12.4458929295724
"gpm167a","4",3451.22,21.5960556862847
"IDP688","4",3453.43,16.0625473399396
"IDP3816","4",3454.7,12.3483560107652
"asg41","4",3455.61,12.3708311743776
"gpm629b","4",3457.08,14.774191632152
"umc1180","4",3459.01,11.1028839040209
"gpm87a","4",3460.83,9.92267889992945
"AY109668","4",3462.31,9.69424769545549
"gpm663b","4",3463.66,12.0865657169816
"gpm122","4",3465.99,5.73516212290633
"AY109859","4",3468.61,0.762541433065053
"IDP3969","4",3475.41,1.19099124513195
"AY109611","4",3475.61,1.19068584221532
"hon106b","4",3482.06,1.54013152003063
"AY111822","4",3484.57,1.61262685344263
"gpm597","4",3485.71,1.71525294928506
"umc169a","4",3488.61,1.61460608605739
"gpm182","4",3488.68,2.58756327551237
"cat3","4",3491.71,8.80042570339538
"bip2","4",3497.91,2.89883180716606
"umc1649","4",3499.41,11.758285515336
"IDP342","4",3500.81,4.00048616360618
"gpm247b","4",3500.92,5.89383147669105
"IDP155","4",3502.92,5.90142121826284
"umc1707","4",3508.41,5.02053817726846
"gpm566b","4",3509.24,4.12511754966727
"bnlg1890","4",3510.31,4.45775835869608
"AI676903","5",3515,0.875311506211801
"AY110625","5",3525.7,1.09949804566895
"AY109758","5",3532.1,9.13253904574776
"ufg36","5",3535.8,7.94583476010303
"gpm434b","5",3537.7,7.61033851721913
"IDP1658","5",3538.44,7.38663446524515
"IDP1619","5",3538.48,9.25211001277967
"csu1087","5",3539.5,8.63708148184924
"umc1423","5",3545,7.29739313982645
"umc1445","5",3552.6,1.36843838497953
"gpm548b","5",3553.27,1.37337279368148
"umc2022","5",3554.4,1.34441253187106
"mmp6","5",3557.4,1.20899375979752
"IDP440","5",3557.7,1.62302442447799
"IDP3935","5",3559.57,2.38008210206681
"IDP122","5",3559.9,2.38053010165095
"bnl8.33","5",3561.8,2.60398830560916
"bnlg1006","5",3562.5,2.8014879028924
"gpm666a","5",3566.23,1.39145857993935
"IDP2557","5",3566.94,0.0144076895794569
"umc86b","5",3567.8,0.0256961860031879
"gpm111","5",3567.86,0.881696806976834
"gpm707","5",3581.33,10.2629369464503
"umc1260","5",3583.1,10.0725462122155
"sca1","5",3583.5,10.0652727949691
"npi409a","5",3584.5,10.2408415444606
"umc1679","5",3586.5,11.6870741471921
"gpm449a","5",3586.62,11.7207082605128
"umc1523","5",3586.9,11.7208384198348
"IDP1638","5",3587.74,12.9868850020939
"IDP321","5",3587.95,12.9878041183783
"IDP1956","5",3588.05,12.9879979509715
"mmp43","5",3588.3,12.9876904678222
"IDP532","5",3588.38,13.6745164253643
"gpm315a","5",3588.4,12.3890590404353
"gpm217b","5",3588.41,12.3889539979282
"IDP69","5",3589.07,12.3886062596594
"bnl7.21c","5",3589.41,12.4075161732344
"jpsb239a","5",3598.71,9.66030165533266
"lim407","5",3600.11,1.33942928661054
"IDP2588","5",3604.15,0.277692017412846
"AY109733","5",3605.21,1.0540308065556
"IDP265","5",3615.82,0.0741107522790116
"gpm610b","5",3617.92,19.7810410870043
"IDP150","5",3624.75,0.748732104866576
"gpm921a","5",3625.56,4.74473438257519
"gpm921b","5",3627.17,8.12899955085413
"IDP2389","5",3631.85,0.102278637577911
"gpm160","5",3634.38,10.8747627853118
"umc2036","5",3639.71,2.84821113518774
"hxa102a","5",3643.37,4.29553600053441
"npi282a","5",3644.31,3.56827393841013
"IDP3830","5",3649.37,10.571313636683
"gpm394b","5",3653.57,5.20307624093766
"gpm693","5",3661,1.58045412677711
"gpm287b","5",3661.13,1.49518890298168
"asg73","5",3664.71,1.55520276306561
"gpm801b","5",3665.43,1.54754297207
"bnlg565","5",3665.91,1.54719198956809
"gpm359b","5",3666.79,1.54675939358276
"bcd808d","5",3667.01,1.54669560501861
"IDP3938","5",3667.61,1.54666242153871
"psr922a","5",3668.81,1.72806593900896
"chb101a","5",3668.87,1.72799332730028
"umc1587","5",3671.91,1.0901655369471
"gpm218b","5",3673.45,0.0479701068252325
"IDP684","5",3680.52,0.0442682584543945
"IDP3902","5",3683.29,0.238632622920704
"IDP514","5",3693.07,12.2891374261999
"ufg27","5",3694.31,12.3089115392104
"mmp130","5",3694.61,12.3068653295195
"gpm283c","5",3697.97,5.68072732841028
"IDP222","5",3700.26,3.63951346801696
"gpm678","5",3700.82,3.13259265632405
"ago108","5",3701.44,0.434029264817582
"AY110835","5",3701.54,0.433563653394231
"bnlg1879","5",3704.81,0.982361672373372
"ufg25","5",3705.91,1.19236165316761
"IDP337","5",3714.82,2.8557347822989
"IDP681","5",3717.44,2.55695988701882
"gpm404a","5",3717.81,0.296166270401955
"csu164b","5",3718.31,0.432984553583083
"mbd109","5",3723.39,0.226949479148971
"gpm56a","5",3724.53,5.27069413883146
"umc1686","5",3725.31,3.59327982024479
"IDP322","5",3726.41,3.59392806174401
"mmp112","5",3727.71,5.28588525335908
"cdo795b","5",3729.51,2.53914294501374
"IDP2380","5",3730.61,1.85294506457467
"bnlg1046","5",3731.31,1.85304149624244
"bnl7.56","5",3734.21,2.98963575858215
"gpm615","5",3735.58,4.17958930549139
"csu340","5",3737.51,4.10105561508499
"gpm261","5",3741.77,3.9301032416497
"psr544","5",3742.21,1.79515788304343
"bcd207b","5",3744.01,3.68780159383641
"gpm148","5",3744.54,3.11914094910207
"mmp180","5",3744.91,3.16131299402696
"mmc0351","5",3745.41,3.2364360116444
"umc2035","5",3746.01,4.02808305256804
"AY111142","5",3750.61,14.9427785060361
"gpm406b","5",3751.89,5.41769406963431
"cdo98a","5",3754.61,9.92327292508708
"umc1705","5",3755.81,7.64539774547302
"bnl5.02a","5",3756.21,7.05510172176218
"IDP2438","5",3759.89,6.86221071862383
"umc1557a","5",3760.11,7.18044592799561
"umc2294","5",3760.51,8.16921254559566
"hag101","5",3761.03,7.05924672169385
"gpm564","5",3761.15,7.04568025141998
"IDP486","5",3761.91,7.04404037224413
"IDP1660","5",3765.06,12.0331434665986
"AY109606","5",3765.31,12.0272201983298
"gpm835b","5",3766.91,12.0364482069326
"gpm79d","5",3767.17,12.0327165854887
"gpm227a","5",3767.69,12.0303939327532
"lim175","5",3769.01,12.0412337593007
"gpm323","5",3769.8,12.0283438995066
"gpm753h","5",3770.11,8.79333524561662
"crd101","5",3770.12,8.38946498099722
"IDP1451","5",3773.09,8.13675005653749
"umc1315","5",3775.22,8.16704973910782
"gpm157","5",3778.14,7.32707715277502
"gpm732b","5",3780.12,7.24087292662261
"bnl6.10","5",3781.32,7.2454970904364
"umc2296","5",3782.52,6.3628616824717
"umc1935","5",3782.72,6.36369241038119
"mmp8","5",3784.12,6.69489904668808
"IDP3908","5",3784.18,1.35019910809206
"rz242b","5",3785.52,1.02802221785714
"IDP1604","5",3785.56,1.10995853923669
"IDP101","5",3785.6,1.108418980848
"AY107414","5",3787.57,1.28493409091243
"gpm83c","5",3789.03,0.181609008868691
"gpm5","5",3794.08,0.132214785851829
"gpm868","5",3795.5,0.0903847825138655
"umc1","5",3795.82,0.0877143383095245
"umc1355","5",3796.22,0.0664420460070687
"isu45b","5",3797.02,0.0665682548878976
"mmp108a","5",3799.32,0.0685382468982425
"umc1870","5",3800.52,0.0677826428491244
"gpm419","5",3801.52,0.0661772531420866
"umc1429","5",3801.62,0.0662583726789308
"gpm245","5",3802.35,9.13602270335105
"mmp191a","5",3803.1,0.317380738511929
"gpm38","5",3803.37,0.31730818194228
"isu61e","5",3803.72,0.579183906838807
"isu61c","5",3803.92,0.686673693360717
"php15024","5",3804.32,1.94908520906029
"mmp154a","5",3805.22,0.0885734239291196
"ufg60","5",3806.22,0.0874729332390416
"gtc102","5",3806.34,0.0327678153080342
"AY107844","5",3806.35,0.032761284870503
"sdg129","5",3806.44,0.0328368581267569
"hon106a","5",3807.69,0.75593231037783
"gpm177","5",3807.7,0.755957812019915
"AY104079","5",3807.94,0.761664220537568
"gpm753a","5",3809.43,1.79418862629063
"gpm803a","5",3809.59,1.79367949439074
"mmp58","5",3810.04,1.79296758665805
"IDP1470","5",3810.05,1.79296306615288
"bnlg1902","5",3812.55,4.59374853757799
"bnl4.36","5",3816.65,0.495727426274243
"gpm808","5",3817.2,0.120609558080105
"gpm218a","5",3818.56,0.182354470473001
"gpm498a","5",3818.75,4.77283458267993
"IDP2596","5",3822.44,4.72035710609271
"IDP1607b","5",3822.45,4.72035236173724
"umc40","5",3823.26,5.79625307148126
"umc2299","5",3825.06,3.70061396576239
"mmp60","5",3825.26,2.85361201633896
"umc1591","5",3829.16,3.18498100877878
"umc2300","5",3830.26,2.90024066306069
"umc2301a","5",3830.36,2.82624320384093
"umc2302","5",3831.86,2.81026139266214
"umc1060","5",3832.66,2.71905870861156
"umc1990","5",3833.96,2.73014468012661
"nfd108","5",3834.69,2.71595696311851
"BE639933","5",3835.16,2.85625375761811
"IDP207","5",3837.91,6.81594466814568
"bnlg1208","5",3838.16,6.15229476005152
"php20589","5",3838.76,6.26036890684009
"IDP3949","5",3839.34,6.31589882802655
"lim4","5",3839.36,6.31595393390489
"gpm254","5",3840.06,7.12278120241353
"gpm486b","5",3840.67,7.26726484270148
"gpm621","5",3840.9,7.30820860281892
"gpm321a","5",3841.69,23.1131511466047
"gpm716e","5",3842.64,3.76473758338761
"bnlg2323","5",3843.56,1.44063353862111
"npi449a","5",3846.46,5.62741542319782
"rz476b","5",3846.86,5.62296736911412
"mmp19","5",3847.76,5.61836033788131
"AY105205","5",3848.93,13.76714746166
"IDP2401","5",3851.44,13.7022714815848
"AY110906","5",3851.56,10.0647606437869
"IDP41","5",3852.54,11.289537185221
"AY105029","5",3853.06,15.6510976857262
"mmp193","5",3853.07,15.6511259402887
"csu302","5",3854.46,15.6525607658659
"IDP285","5",3855.2,15.7420860468064
"IDP1467","5",3860.38,20.9439669797903
"myb3","5",3873.96,28.5542948182738
"umc1221","5",3883.46,26.7598786243816
"csu308","5",3886.26,13.9580275715998
"IDP3885","5",3890.93,7.252533255858
"incw1","5",3891.46,6.99309226344303
"csu600","5",3892.06,6.99052409182696
"IDP1396","5",3892.21,6.97699401554564
"umc1966","5",3892.96,6.98294986194378
"gpm253c","5",3895.04,4.65668089081373
"gpm570","5",3895.6,4.65573539627985
"gpm748a","5",3896.95,15.4900822294949
"umc1482","5",3898.86,8.3095480105876
"bnl5.71a","5",3902.06,7.3949629797371
"gpm891a","5",3902.11,3.4902452954957
"mmc0081","5",3904.96,1.53201566642565
"gpm590","5",3905.08,0.0143764776021271
"nfe101","5",3905.36,0.0363035119280539
"IDP2445","5",3906.25,0.0114003344551747
"IDP51","5",3908.53,0.0130650793689711
"umc1822","5",3911.66,1.10873653648014
"mmp47","5",3917.26,6.9531319784237
"ufg18","5",3919.06,3.44113840091813
"umc1264","5",3919.96,3.44144115523704
"gpm427","5",3920.61,8.88491720632373
"IDP458","5",3920.84,6.97911340241626
"IDP333","5",3922.74,12.3237150535533
"umc2303","5",3923.86,16.630946147332
"umc1155","5",3925.86,9.2315607750279
"AY111089","5",3927.08,15.0422275660967
"csu173","5",3928.66,18.3884036858399
"AY107329","5",3929.16,16.7723543801403
"mmp90","5",3929.76,14.7571884857225
"gte102","5",3931.13,14.7489517412087
"gpm26b","5",3932.11,20.7256102437404
"gpm315c","5",3933.1,23.515959425953
"gpm742","5",3933.21,23.5188155650376
"IDP2140","5",3936.27,17.4786392455699
"IDP1655","5",3936.38,17.4788277900734
"IDP1625","5",3936.39,17.4788448964591
"serk2","5",3943.37,13.3501353460342
"IDP411","5",3944.27,12.1772599061496
"gpm922c","5",3948.32,6.5229211974347
"IDP211","5",3953.03,2.02373311534575
"gpm706d","5",3969.08,0.32348109060149
"mmp104","5",3972.47,0.634102831103519
"IDP2361","5",3978.1,5.28788098508994
"IDP163","5",3978.73,7.1198139909593
"IDP290","5",3980.33,3.87797783230599
"IDP335","5",3981.37,2.09386468912453
"IDP237","5",3981.61,2.82556346175807
"gpm839b","5",3983.31,9.48160230511894
"gpm41","5",3983.66,9.50747261026299
"AY109938","5",3985.17,8.17965174534947
"gpm282","5",3991.83,6.76406310841958
"umc2305","5",3994.77,5.58176276223821
"nfd104a","5",3998.39,9.27505135877254
"umc1752","5",4003.47,22.8885619374596
"umc1941","5",4007.67,12.2065508712185
"umc1524","5",4008.57,12.0788993564838
"umc51a","5",4008.77,12.0876472817963
"php20531","5",4009.27,12.1088154318277
"npi458a","5",4014.77,21.5179240622601
"umc2306","5",4015.17,21.4248292036827
"bnlg609","5",4015.77,21.1688825461533
"gpm428a","5",4016.86,13.3414851469261
"IDP269","5",4017.62,13.0732907946986
"sdg117b","5",4020.2,24.2912804512198
"gpm363b","5",4020.21,24.2910211778035
"IDP3847","5",4021.47,18.6523050552769
"gpm139f","5",4024.55,8.93182578591586
"gpm893","5",4026.69,15.2727907869648
"gpm425c","5",4027.39,19.840725912456
"IDP36","5",4031.35,18.1529186467433
"mmp169","5",4031.38,18.1716012000197
"gpm412","5",4033.45,19.0680048723007
"gln4","5",4043.78,21.1721829211365
"npi442","5",4045.08,21.1723267670495
"IDP89","5",4045.55,18.2619296846005
"IDP233","5",4045.97,18.2906760484675
"gpm938b","5",4047.64,18.3376372437306
"IDP3821","5",4048.96,21.2730151494925
"IDP2459","5",4049.87,10.7081758632939
"IDP737","5",4053.47,10.7031111981632
"gpm715b","5",4057.38,2.77308479155545
"gpm180a","5",4092.12,10.365269366217
"gpm880a","5",4093.38,6.83234995540624
"gpm778b","5",4101.92,1.53133029010496
"bnlg1118","5",4105.48,3.01776850098213
"gpm560","5",4108.7,3.54213935595908
"nnr2","5",4114.58,3.38294267105994
"umc1072","5",4115.08,1.24532547801755
"AY110369","5",4115.48,1.19162560501172
"mmp118","5",4116.38,1.87422994104236
"bnl5.24a","5",4124.48,3.62317540838922
"IDP1491","5",4131.42,3.6296307731518
"IDP181","5",4134.78,2.79052077440429
"umc1792","5",4140.88,4.93463692558726
"AY110413","5",4145.88,0.0514041015612747
"IDP4002","5",4146.23,0.00247846070851665
"npi288a","5",4147.68,8.97069074148567
"gpm719","5",4150.44,1.09010425929773
"umc57d","5",4153.58,2.4901617206524
"umc1225","5",4156.48,3.53124870863212
"AY110182","5",4158.68,3.55737929579664
"mmp175","5",4160.48,0.601675666734081
"gpm535","5",4162.45,0.0921809516912617
"IDP646","5",4163.31,0.031196171990814
"IDP141","5",4167.03,0.0298047702999611
"AY105910","5",4171.78,4.73430761547024
"IDP471","5",4172.11,0.793691174883861
"IDP3836","5",4174.45,0.793551446251513
"umc104b","5",4175.18,0.806578606150651
"IDP1955","5",4176.88,0.794679312173685
"nfd109","5",4178.01,1.65664919418305
"gpm858c","5",4178.13,1.67024865322492
"AW065811","5",4179.38,0.281920855439239
"phi10017","5",4184.48,1.22884217525643
"gpm855","5",4187.17,0.705934768651787
"umc2307","5",4187.68,0.0740997367065575
"gpm118a","5",4188.79,0.886075377149609
"umc1153","5",4191.78,3.96419156371849
"gpm596","5",4192.46,4.51794938625608
"IDP217","5",4198.1,0.604290431090703
"umc49f","6",4205,15.67225828755
"isu139","6",4222.3,2.9999189754144
"umc1143","6",4222.5,3.01721531717521
"gpm539a","6",4224.2,0.0926162114665203
"bnlg161b","6",4228.2,0.070790283878523
"umc2310","6",4232.6,0.192304842619706
"umc2309","6",4232.8,0.231325670349179
"IDP447","6",4237.44,0.799055847895943
"gpm317","6",4240.86,2.57723988785074
"gpm383a","6",4240.87,2.57224372971723
"IDP3778","6",4241.73,2.77257035783805
"gpm885","6",4241.77,2.63575163831047
"agrp144","6",4254.01,19.026652479417
"gpm308b","6",4262.8,0.149920016727265
"gpm304a","6",4263.71,0.147168084517034
"IDP360","6",4268.11,0.0474508197730756
"AY110100","6",4268.61,0.112075451259443
"gpm166","6",4271.41,0.555935595284609
"IDP1664","6",4271.42,0.550754016174324
"hon104b","6",4271.55,0.551176654067604
"gpm170","6",4271.68,0.0559958969661238
"gpm103","6",4272.2,0.053604979902957
"isu85a","6",4272.72,0.0944163887834293
"gpm841","6",4272.97,1.83541325415717
"gpm537","6",4273.75,0.0866025559280388
"umc1606","6",4274.22,0.114351152815289
"gpm399a","6",4275.3,0.112003867370731
"cdo1173c","6",4276.12,0.106959220311182
"umc2311","6",4276.52,0.0859841032633994
"IDP1988","6",4276.53,0.0853693098397343
"mmp163","6",4276.83,0.0836383039659268
"bnlg1371","6",4277.73,1.44086341834918
"bnl6.29a","6",4278.33,0.498289240469603
"gpm216b","6",4278.9,0.714847406563422
"gpm318","6",4279.22,0.398969967334779
"umc2312","6",4280.83,2.13958206849384
"gpm453","6",4280.86,2.15621710146297
"bnlg1867","6",4283.33,3.1052603863518
"mmp13","6",4284.63,2.138941380299
"umc1229","6",4285.73,1.60137139743892
"gpm116b","6",4288.52,1.75617117022557
"gpm491","6",4290.31,1.88437770519522
"php20528","6",4290.53,1.89934826876379
"cdo545","6",4291.93,1.72320624368513
"gpm320a","6",4292.76,1.82359670207916
"mez1","6",4293.09,1.83331651457775
"IDP184","6",4298.36,1.39589170844738
"IDP1627","6",4299,1.39206290940456
"IDP105","6",4299.01,1.38910297430812
"IDP2582a","6",4299.48,0.486648429745401
"uck1","6",4301.04,0.472923163450105
"IDP301","6",4302.16,0.501018287868646
"umc2074","6",4303.04,0.48555382993618
"AY107121","6",4303.44,0.485258044491275
"umc1133","6",4303.64,0.485350888382527
"umc2315","6",4303.84,0.486716229144804
"umc2314","6",4304.34,0.492722988268724
"IDP778","6",4306.94,0.58262559141258
"mmp76","6",4308.84,0.0459595650481788
"ufg69","6",4309.84,2.46098336794967
"IDP139","6",4310.27,0.636254191775151
"bnlg1188","6",4310.51,0.700113191496712
"mmp20","6",4310.94,0.606665381490529
"gpm703","6",4312.36,0.714418857593046
"mmp10","6",4315.44,4.69468523129945
"IDP224","6",4321.2,0.778019582769048
"mmp4","6",4321.24,0.528655789406912
"gpm93a","6",4323.01,0.487728717571372
"mmp108b","6",4323.34,0.48137743397092
"gpm414b","6",4323.41,0.480639910343598
"IDP2572b","6",4324.43,0.710929043714714
"y1","6",4325.54,0.0770297065482737
"rz444e","6",4328.74,0.291522214694851
"agrr189","6",4329.54,0.911402883362825
"umc1006","6",4330.04,0.0397225176238862
"IDP3839","6",4330.09,0.185702654132911
"mir1","6",4332.14,0.299695928333676
"rz242a","6",4332.84,0.66842841547259
