"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__Low.Nitrogen1","m__est__Pathogen1","m__est__mean.QTL.add","m__est__Low.Water1:mean.QTL.add","m__est__Low.Nitrogen1:mean.QTL.add","m__est__Pathogen1:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water1","m__se__Low.Nitrogen1","m__se__Pathogen1","m__se__mean.QTL.add","m__se__Low.Water1:mean.QTL.add","m__se__Low.Nitrogen1:mean.QTL.add","m__se__Pathogen1:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water1","v__est__Low.Nitrogen1","v__est__Pathogen1","v__est__var.QTL.add","v__est__Low.Water1:var.QTL.add","v__est__Low.Nitrogen1:var.QTL.add","v__est__Pathogen1:var.QTL.add","v__se__(Intercept)","v__se__Low.Water1","v__se__Low.Nitrogen1","v__se__Pathogen1","v__se__var.QTL.add","v__se__Low.Water1:var.QTL.add","v__se__Low.Nitrogen1:var.QTL.add","v__se__Pathogen1:var.QTL.add"
"1556","A","4","lim471a",3448.81,0,1,0,1,0,1,68.2206765819914,4.48412008200583,-15.4119481562937,-1.74811967288528,1.22291880394479,0.325303067254213,-0.106967748889096,-0.0275744434148047,0.411422745683971,0.399961468331769,0.387456269073543,0.388983654441145,0.272122883836625,0.272816061164942,0.270144198088372,0.268629270797011,4.94147526005398,-0.466932039694393,0.14244497155251,0.131171955495996,-0.198956369485636,0.114305267106008,0.160332712781847,0.0560491972749681,0.0799964500177146,0.0786470968443612,0.0784665536231794,0.0786420925769947,0.0558369721926351,0.0551278094131429,0.05505529306517,0.0551207249998598
"1557","A","4","gpm167a",3451.22,0,1,0,1,0,1,68.4804023533502,4.63174438978009,-16.1616783470239,-1.93478656106712,1.0325677069226,0.10763135098117,0.731037205037475,0.111695145916703,0.407961486519763,0.394897937308108,0.380521837628881,0.383809528304098,0.274173940702553,0.274735795226769,0.272862708403619,0.270361922628141,4.96619464894618,-0.498144647285124,0.0828203374775786,0.156156392592286,-0.222826166682138,0.15463650861522,0.215650737010603,0.0109844512482283,0.0761922320918663,0.0750228655367219,0.0748108408952108,0.0750289405446288,0.0543936231373573,0.0537595293190501,0.0536825701942918,0.0537622690589202
"1558","A","4","IDP688",3453.43,0,1,0,1,0,1,68.5584294980141,4.65553712444002,-16.205439130048,-1.89277036510555,0.960854904432302,0.0852240325613967,0.779162497815429,0.0737906327986381,0.406358131029584,0.392724000397388,0.378440913013349,0.381739780587386,0.273090439074602,0.273515742554659,0.27184167169152,0.269173984848051,4.96946462459882,-0.491582329165697,0.0763177085273708,0.154061774859009,-0.226921964892195,0.150460646486077,0.223635053464682,0.0129883529914815,0.0743605657501657,0.0731157466853439,0.0728959141840674,0.0731208190574164,0.0531748631005288,0.0525062106528817,0.0524251422619471,0.0525086074826818
"1559","A","4","IDP3816",3454.7,0,1,0,1,0,1,68.4182901939863,4.4674431064157,-15.7826566160919,-1.56325455767871,1.10002448724449,0.255418563048204,0.296262623028596,-0.293183930872232,0.416358558684798,0.400263350021357,0.387351026311397,0.390567502567537,0.271929675119933,0.271469605331093,0.271012633111094,0.26740083354611,4.99409275952095,-0.457720713803149,0.0209499038393749,0.140208183416518,-0.252435446879413,0.111750066946649,0.285207473848813,0.03252835239775,0.0728027138163509,0.0716042141150603,0.0713999435958004,0.0716137145784156,0.0508165542395081,0.0501790334148547,0.0501012122423749,0.0501832658060541
"1560","A","4","asg41",3455.61,0,1,0,1,0,1,68.4185452885147,4.46742125047851,-15.7825483188186,-1.5632840008416,1.09972752764868,0.255424665083505,0.296147600530759,-0.293123340411024,0.416364197290512,0.400268732485096,0.387354794800596,0.390571504523381,0.271926726338297,0.271467348459844,0.271010139350422,0.267398483667824,4.99410897005779,-0.45775185251474,0.02095659785351,0.140210438861193,-0.25243279959589,0.111776632963814,0.285188452859111,0.0325251016314477,0.0728017869700603,0.0716033129428715,0.0713990415660901,0.0716128154168488,0.0508146888263596,0.0501773041115951,0.0500994775749827,0.0501815357297545
"1561","A","4","gpm629b",3457.08,0,1,0,1,0,1,68.4042256684644,4.46102014681139,-15.7773407895202,-1.57283580722319,1.11257999529203,0.261268214680831,0.290903472460228,-0.284858035963793,0.416849091685533,0.400902379323391,0.387956656515214,0.391185843621049,0.272312585275137,0.27193862571943,0.271461135083317,0.267873735212266,4.99367573271161,-0.459475557208882,0.0219364927535765,0.140825114784912,-0.251750298920287,0.112958944721689,0.283869489274161,0.0319102270856586,0.0730287587750248,0.0718548935564649,0.0716535455960065,0.0718648184896011,0.0509712870473009,0.0503509169850415,0.0502748572123688,0.0503551809000551
"1562","A","4","umc1180",3459.01,0,1,0,1,0,1,68.7063809839877,4.39699189812353,-16.3184000144371,-1.4617537096803,0.788676433454247,0.344132898748314,0.781613298150996,-0.338338319097215,0.419228205034986,0.403647485196234,0.391884193451455,0.394406440686504,0.273470112749692,0.272981086557194,0.271669805007251,0.269118430760909,5.0022766816725,-0.439301484164875,0.0369862703523623,0.107907763885412,-0.25375634048991,0.0905116141515232,0.25345282907135,0.0710600994614606,0.0730918048800933,0.0720465628555194,0.0718663689054931,0.0720621375193191,0.0510306669217186,0.0504267497922448,0.050357762815892,0.0504295551739822
"1563","A","4","gpm87a",3460.83,0,1,0,1,0,1,68.7070442532706,4.47397515107228,-16.2722692392417,-1.368140711673,0.788974449323147,0.278897572097107,0.762501335603326,-0.422937540600135,0.415285463341492,0.400333169318173,0.388897048770188,0.391481697279576,0.274275696713568,0.274480567107345,0.273708217071276,0.270766672745437,4.9905624415234,-0.435425600161384,0.0423578210251022,0.114202005962681,-0.244885932503105,0.090719547598865,0.252595836145687,0.0660229438456679,0.0743931175891872,0.0732846003405349,0.0731064435314176,0.0732997615205409,0.0524896285402185,0.0519068592144765,0.0518359981359883,0.0519090826777088
"1564","A","4","AY109668",3462.31,0,1,0,1,0,1,68.8032141806287,4.46088514095944,-16.5358682274839,-1.36039941727514,0.673409204199032,0.295156310325687,1.01558711622214,-0.423062197096921,0.421725272470657,0.406044202163912,0.394380420930103,0.396965151794962,0.277432675788098,0.277089496128818,0.275930593186371,0.273204967445443,5.00065682772036,-0.434170925331721,0.0330700979293379,0.108217351908679,-0.248869813120596,0.0876638580998481,0.253825953314936,0.0696842900842824,0.079707528978725,0.0784955551792243,0.0783033105649798,0.078511296800669,0.0559939725376634,0.0553579447636242,0.05528092875629,0.0553601220196339
"1565","A","4","gpm663b",3463.66,0,1,0,1,0,1,68.9437116675638,4.46891265551489,-16.6794766769718,-1.31864519172618,0.516845598398496,0.294309485137209,1.15354747710846,-0.440979901695626,0.420519105896874,0.405611810028606,0.394467127291513,0.396996586887852,0.274597560397494,0.274061134543022,0.272611241770338,0.270328641215206,4.98877927395494,-0.423615044519959,0.0521942622443925,0.109626851531871,-0.232652109061802,0.0779065856938145,0.230406236215062,0.0677778906778753,0.077839460808379,0.0766193100003654,0.0764449702036282,0.0766347969812589,0.0541029395635888,0.053466871296316,0.0533975440308078,0.0534721144585219
"1566","A","4","gpm122",3465.99,0,1,0,1,0,1,69.8712874641525,4.18100555602659,-17.1523646898056,-1.36505426478205,-0.37591240814271,0.51125104466394,1.53556796830009,-0.317597475985998,0.421621003151713,0.409719817417983,0.398337665159386,0.400129442225039,0.277304280357448,0.276396833280768,0.273156966323452,0.272117889576151,4.91467339168918,-0.447563903833923,0.14599893748136,0.085506343754131,-0.132380136496463,0.0892757550106243,0.126372519377742,0.0736409342147277,0.0808814194952414,0.0797908920100892,0.0795895968336093,0.079813718167326,0.0546114636513917,0.0539644262267526,0.0538831126580502,0.053974574359781
"1567","A","4","AY109859",3468.61,0,1,0,1,0,1,70.6447996383408,3.97628255340641,-17.7805334912062,-1.54710744704782,-1.06648155063535,0.65247584407175,2.05357508692282,-0.0894278131306268,0.420211469563252,0.414444681883883,0.406553721607047,0.407046797588676,0.280141545135434,0.279778389425045,0.276476698445851,0.275806046551783,4.79918956116734,-0.407653872005835,0.257216212077636,0.110226884081397,-0.0279932939461606,0.0568883122291791,0.0259835116579865,0.045393104770713,0.0830230188435643,0.0817782965297365,0.0815403680110888,0.0817982761915156,0.0552480627042715,0.0545107981638416,0.0544123921209103,0.05451870918394
"1568","A","4","IDP3969",3475.41,3.15990824240181e-12,1,0,1,0,1,70.3962587888283,4.06234128552732,-17.500401461021,-1.57355957365908,-0.863341767530912,0.58948639745759,1.8506023787092,-0.0779940902675978,0.415923921059744,0.409394343085093,0.400815585537834,0.401951681814724,0.280211541103772,0.279784940998945,0.276419845838904,0.275770204742189,4.81090227408204,-0.41390057536364,0.232917424021826,0.121009729495626,-0.0351750499442762,0.0607683086160883,0.0456956457975179,0.0373708554100862,0.0829114940346462,0.0816366186208632,0.0814115172929061,0.0816559027372078,0.055837373573487,0.0550974856874101,0.0550014507038264,0.0551044087778823
"1569","A","4","AY109611",3475.61,0,1,0,1,0,1,70.3960026353462,4.06255425664439,-17.5006413269909,-1.57340904363641,-0.862932458437992,0.589189668735996,1.85046037980268,-0.0781200527459015,0.416003322397697,0.409470355819828,0.40088781914818,0.402025911423823,0.280225240896378,0.279799681164785,0.276434872043491,0.275785332360824,4.8110371708892,-0.413943647049896,0.232861395431726,0.121027856950322,-0.0352884706038145,0.0607952962510191,0.0457364475251094,0.0373569819804602,0.0829304600951464,0.0816552383315581,0.0814301233631931,0.0816745435557685,0.0558447176287371,0.0551052430267643,0.0550091933553696,0.0551121718974997
"1570","A","4","hon106b",3482.06,0,1,0,1,0,1,70.1746981881454,4.13972396748132,-17.2186769846191,-1.59440936341964,-0.672070473854397,0.529877840338098,1.62543763285747,-0.0707372325030155,0.409773379358191,0.402480170332572,0.393373876458341,0.395104490326466,0.275457559270413,0.27502484194164,0.271820528809387,0.271086809398197,4.8251610772396,-0.41805424847084,0.204844734049772,0.133559806238506,-0.0460275462293149,0.0632126782041309,0.0704812551857397,0.0273914498270381,0.0823634945648943,0.0810815432124575,0.0808771261831931,0.0810988191820871,0.0555127956610005,0.0547906834642307,0.0547045811162035,0.0547967328165844
"1571","A","4","AY111822",3484.57,0,1,0,1,0,1,70.1747344831747,4.13964067172795,-17.218734482807,-1.59444930610754,-0.672097537277495,0.529943998250459,1.62550498839288,-0.0707122164725512,0.409776525255855,0.402482478978254,0.393375178872482,0.395106036460199,0.275463654976089,0.275030618620725,0.271826025196595,0.271092315589646,4.82516142836422,-0.418075527674224,0.204836750811736,0.133562836385584,-0.0460238513290047,0.0632284448590636,0.0704867761218488,0.0273851262791954,0.0823612946878444,0.0810793615489195,0.0808749474827421,0.081096637897897,0.0555119298307408,0.0547898169387992,0.0547037114331818,0.054795867252409
"1572","A","4","gpm597",3485.71,0,1,0,1,0,1,70.1746723712971,4.14012392739132,-17.2193666016976,-1.59330994023698,-0.67208240633932,0.529608330521905,1.62637733792836,-0.0719178662829532,0.409831810722637,0.402510347584735,0.393393616908523,0.395128510611437,0.2755291981124,0.275098607251117,0.271897106057135,0.271160134148826,4.82555045058657,-0.418119908229468,0.204379634394974,0.133384679392069,-0.0463830039641104,0.0632694757983793,0.0709226466058625,0.027535334254787,0.0823681536874317,0.0810861215706521,0.0808816494193847,0.0811033984254099,0.0555275143496738,0.0548066790796927,0.0547206650782145,0.054812706195745
"1573","A","4","umc169a",3488.61,0,1,0,1,0,1,70.190272670009,4.13808292968792,-17.2763944937444,-1.58231698682672,-0.684546112903428,0.530231391244339,1.67677889440159,-0.0829273576519595,0.411136226416828,0.40360106347695,0.394335725520058,0.396206320384444,0.276323866720296,0.275855295383848,0.272634636130998,0.271920124847179,4.82777296858119,-0.419326480547981,0.199656486286219,0.134044629288609,-0.0482505653355175,0.0641193687483739,0.0747909272458012,0.0265878170501968,0.0829617422668426,0.0816653408317422,0.0814598890078571,0.0816834532634745,0.0559341055546254,0.0552097603021779,0.0551237872603005,0.0552160036353392
"1574","A","4","gpm182",3488.68,0,1,0,1,0,1,70.2519301318223,4.15244218225568,-17.7420680753834,-1.47313585520769,-0.719208381824243,0.505550840708352,2.05686245060073,-0.184093091442787,0.421157241097,0.411837995911573,0.401489281864042,0.404322174876754,0.277715188186802,0.276467213973476,0.272994485793483,0.272425363677581,4.85087317965993,-0.425927050089671,0.162822854393524,0.141516132527714,-0.067623222345889,0.0673119670316997,0.101951336501331,0.0184900945264451,0.084311452053099,0.0829620479657887,0.0827568751847672,0.0829852028793568,0.0560914637553842,0.0553511154408732,0.0552637335171248,0.0553599496760545
"1575","A","4","cat3",3491.71,0,1,0,1,0,1,70.9772566042284,4.37915318128221,-18.8428562178738,-1.51869638359144,-1.4571964283544,0.300482486937329,3.22719023604032,-0.063715940005366,0.389835162478547,0.387486229944586,0.384826120639868,0.379600854625716,0.275073353718294,0.275542238284864,0.273311044371989,0.272062471214673,4.71128896890093,-0.416694220018293,0.433367294179522,0.0644036979633755,0.03428484197633,0.0707114536816852,-0.144207665623738,0.0998666621747405,0.0839742494419805,0.0824843014679791,0.0823151860211249,0.0824879972084329,0.0581071853310843,0.0573583526640076,0.0572853051972121,0.0573544509478693
"1576","A","4","bip2",3497.91,0,1,0,1,-3.15990824240181e-12,1,70.9153640991404,4.535707574045,-18.9159223445499,-1.75950103564353,-1.47010056974684,0.131435811996363,3.42714926732335,0.233755053865654,0.379702115183208,0.378535209015351,0.376288086637132,0.37036882354052,0.273668816379819,0.274026721809431,0.272042916041464,0.270635204506221,4.69042104964933,-0.429996488324067,0.457442142282492,0.084595759936188,0.0557757596368041,0.0940497776327719,-0.182161523414488,0.0782414140906595,0.079910185878244,0.0784845907863913,0.0783127090102373,0.0784862590126428,0.056092463310519,0.0553922705462173,0.0553180575405586,0.0553875456948539
"1577","A","4","umc1649",3499.41,0,1,0,1,0,1,70.1896743040402,4.6943381883421,-18.2782942986545,-1.5654027268424,-0.785094480662683,0.0139257059220446,2.86832869820461,0.0159208595165645,0.386627789238965,0.380517696405747,0.372912224153262,0.370299352867621,0.275487760665642,0.275647800148499,0.272324422693643,0.271917143578012,4.80641109783245,-0.472435193653821,0.34351839901884,0.063195174980092,-0.0389202178313958,0.125671446702597,-0.0851915509596756,0.102022105521995,0.075175534735621,0.0739942215863018,0.0738511087765446,0.0739965846338291,0.0536556100625959,0.0529992419017789,0.0529340252694195,0.0529965730047703
"1578","A","4","IDP342",3500.81,0,1,0,1,0,1,70.2689018589147,4.70896863633444,-18.2535035936747,-1.61758442471907,-0.855025020966733,-0.00227734600963139,2.83081725149518,0.0542708016544017,0.385769939587758,0.379802601055024,0.372086408370461,0.369405349882245,0.274463151581696,0.274718352086789,0.271385490462006,0.270944955658956,4.80097830692182,-0.477601162461535,0.347293334591282,0.0667664302457266,-0.0340385020569057,0.12892893792599,-0.0836302078008171,0.0975292247465598,0.0775573267726984,0.0763378869456969,0.0761904498808465,0.0763400860540404,0.055135768008008,0.054459326579392,0.0543912772235852,0.0544561434548923
"1579","A","4","gpm247b",3500.92,0,1,0,1,0,1,70.3293292158516,4.68525066888178,-18.5142497015385,-1.66846477925794,-0.956054563451081,0.00987559769802634,3.20617561281999,0.152456741470591,0.377103138168629,0.371596808341696,0.364315638531644,0.361258576429678,0.274123149934602,0.274346802700729,0.271076405655694,0.270858743718699,4.7836583152271,-0.479989649778599,0.363672278890851,0.0625840913499178,-0.0197072854950274,0.137097384900686,-0.114670467797414,0.104432368299997,0.0781634635502592,0.0769284173942928,0.0767894390419615,0.0769327401138289,0.0564735531338656,0.0557937104302097,0.055728798814949,0.0557901753540269
"1580","A","4","IDP155",3502.92,0,1,0,1,0,1,70.3255100235534,4.6854906246979,-18.5098451036063,-1.67029772315314,-0.953635815542172,0.00943969957011824,3.20584554796958,0.155257494319797,0.376766557040529,0.371276547127792,0.364011227724077,0.360971597976111,0.274076882670151,0.274303150644222,0.27103496767706,0.27082656884384,4.78315970197964,-0.479322467867386,0.363161450095899,0.062843580193651,-0.0191756434076946,0.136693818500461,-0.114508550890534,0.104297361215564,0.0783155341074077,0.0770779835300795,0.0769391548983894,0.0770823638623135,0.0566112010579052,0.0559294769211009,0.0558646138103877,0.0559259885611992
"1581","A","4","umc1707",3508.41,0,1,0,1,0,1,70.5669646292033,4.50014140063488,-18.6955831460857,-1.60171560304348,-1.23459969315787,0.193850452467086,3.51332921179699,0.0896780471727489,0.367079969061164,0.362024930617498,0.355362738358698,0.351736496257511,0.271315931073915,0.271946485925383,0.268986266032387,0.268959558531972,4.7680811094203,-0.487419169661629,0.378521496684782,0.0556959862005671,-0.0160630094159099,0.15377820421397,-0.132265264286523,0.117761751705354,0.0769275584744293,0.0758100308925334,0.0756798553619017,0.0758126761325451,0.0562941692931141,0.0556068795982366,0.0555447077820823,0.055601725098276
"1582","A","4","gpm566b",3509.24,0,1,0,1,0,1,70.5593656241401,4.47758487704599,-18.467213912966,-1.66855396835143,-1.24460720691765,0.211962203323969,3.33881247270925,0.151695008336212,0.363635753250413,0.358986241322366,0.352978358029825,0.348822671176479,0.274690086821643,0.275490215128024,0.27269500548401,0.272745045571805,4.75706659125558,-0.486572929877437,0.39461894798835,0.0505340205754264,-0.00354370015744784,0.155204565531219,-0.145290032142752,0.123722474095269,0.0754779582323591,0.0743893510112321,0.074259843681387,0.0743917693465458,0.0560973949374936,0.0554103397084524,0.0553501285979803,0.0554044400793044
"1583","A","4","bnlg1890",3510.31,0,1,0,1,0,1,70.2131111895045,4.53720989684847,-18.0508115791681,-1.73548179387042,-0.832876651161778,0.194029888191631,2.70699830271407,0.172315443978544,0.381668756564934,0.3768945307931,0.370804778497516,0.366520452446901,0.284108612922718,0.284189537169584,0.280934090378144,0.28069514454236,4.7707523471979,-0.470768485690998,0.38769679734835,0.0693803354220805,-0.00513151412258967,0.125118401184534,-0.133300093793654,0.108911536668036,0.0785301290094941,0.0771669964475604,0.0770315384666152,0.0771657300643714,0.057872427679312,0.0570874698381587,0.0570241670648396,0.0570814217102813
"1584","A","5","AI676903",3515,0,1,0,1,0,1,68.6750561709836,4.53181194298336,-15.1866404810336,-0.594529707995576,0.729730008579632,0.229806406974316,-0.286137836125757,-1.0333882638727,0.3919849862525,0.396171829384832,0.394051865762066,0.394914349499856,0.275035533723043,0.2764666941485,0.273779521727076,0.273050961587748,4.75953670490075,-0.266743093634624,0.262254034721358,0.21627668313532,0.00320988049135997,-0.0756438682016875,0.0283472938686032,-0.0332183061443254,0.074451276628538,0.0734142140207689,0.0732956146572473,0.0734203914425313,0.0526754987354463,0.0520061630791096,0.0519443464287193,0.0520011010357319
"1585","A","5","AY110625",3525.7,0,1,0,1,0,1,68.9456733745701,4.32855277214149,-15.2896003824852,-1.23276604730335,0.507438933437126,0.438437874287196,-0.210093273447284,-0.402322000660853,0.365915910042691,0.370727161854439,0.367494056376521,0.36990753924121,0.278610405798023,0.279032648099457,0.276315121584051,0.275477574647943,4.70388204620956,-0.307593537864969,0.22102963233347,0.27278941424115,0.0680840089518766,-0.042161387457575,0.0674029418437468,-0.0964792559659168,0.0761766683436997,0.0755237668807998,0.0754562596218558,0.0755173599115285,0.0564341943210148,0.0557020289929568,0.0556392316116478,0.0556974437100379
"1586","A","5","AY109758",3532.1,0,1,0,1,0,1,68.9549425276939,4.05702322373348,-16.3486957304727,-1.11148766166925,0.490883755073008,0.615850840948657,0.890055360673015,-0.526392182789485,0.388695690304644,0.393724618222154,0.389600088476434,0.394657261890539,0.280184940636081,0.280688690255229,0.277544068012085,0.277212789570596,4.75027960686676,-0.306735397119032,0.143068699335438,0.302268820704803,0.0248038247886539,-0.0591354520335893,0.128914882400024,-0.117862567594402,0.0802506650712794,0.0800580801778999,0.0799907599838529,0.0800411122667009,0.0574788897122251,0.0568726237147511,0.0568035171377051,0.056860085353158
"1587","A","5","ufg36",3535.8,0,1,0,1,0,1,68.9267043591615,4.05693642334306,-16.1234175990711,-1.29406667595458,0.522272781885942,0.595858499911231,0.681385797847833,-0.359541597837466,0.387117060662732,0.392278246703592,0.388432063294959,0.39297173540556,0.274655025017848,0.274769266029469,0.271733794320568,0.271256532535611,4.76119681918647,-0.305231129956419,0.153222842393083,0.2864502645618,0.0139207828221577,-0.0597576175422808,0.123687478597827,-0.107285468054854,0.0789115176952018,0.0787656502096937,0.0787039004709411,0.0787495756944493,0.0558983076433003,0.0552063282983757,0.0551320660036559,0.0551937091124455
"1588","A","5","gpm434b",3537.7,0,1,0,1,0,1,68.9268382018994,4.05159679408986,-16.0585118457728,-1.30646146461771,0.524045536616688,0.602171515721654,0.619488749076139,-0.349697785883698,0.386088098962971,0.391349102266596,0.387586147962653,0.391965444854167,0.273762143144219,0.273956012371695,0.270968650541549,0.27046913458156,4.76239364073768,-0.306321016324035,0.158747578626019,0.283018208167422,0.0124073604630599,-0.0582121768985005,0.119659659352597,-0.104422835236585,0.0787181075643921,0.0785812210429859,0.0785206673662859,0.0785657747945451,0.055766999117,0.0550821173517995,0.0550089541716883,0.0550699239080873
"1589","A","5","IDP1658",3538.44,0,1,0,1,0,1,68.9279207464992,4.05313051553893,-16.0586165438391,-1.30578284639981,0.522931412487046,0.600892381512549,0.619633666786466,-0.350097334173958,0.38600573224004,0.391270607742359,0.387516613575163,0.391890700793298,0.273698970222103,0.273893097466106,0.270906514428354,0.270405297802408,4.76236054490905,-0.306042839845658,0.158777126094945,0.282918049853079,0.0124406347492788,-0.0584370769790309,0.119643173525639,-0.104326883857485,0.078842272107117,0.0787042460770458,0.0786436418022595,0.078688768608909,0.0558539781896906,0.0551673884791927,0.055094142578474,0.0551551790785907
"1590","A","5","IDP1619",3538.48,0,1,0,1,0,1,68.9227719590128,4.05828594125036,-16.0598383060269,-1.31504875948199,0.529421732496581,0.595372761651553,0.622272089260495,-0.342207504336579,0.385954714053935,0.391229394200819,0.387451336282123,0.3918653834899,0.274049577138976,0.274202709075362,0.271204914331277,0.270699940266798,4.76206337444041,-0.306793954663561,0.158620074610627,0.284156109558393,0.0127476425101763,-0.0578432122884692,0.119933540106211,-0.105786060506544,0.0791203821332853,0.078981976499137,0.0789211534764178,0.0789664306289679,0.0561261852101593,0.0554296825842924,0.0553557134832954,0.0554172287948241
"1591","A","5","csu1087",3539.5,0,1,0,1,0,1,69.0923108279017,4.15386611957352,-16.7544011276777,-1.1883992286027,0.355143869900611,0.488267075606371,1.23749100673545,-0.45086567384451,0.396452167411346,0.400430661708261,0.395268812230624,0.400759505283262,0.274148780715012,0.274302820510032,0.271303448565593,0.271305912060746,4.78559622059676,-0.341541737788533,0.140520498257766,0.289625646603144,-0.00820077406568356,-0.0233303897725926,0.123336992190264,-0.102151511925945,0.0769132399626257,0.0768988031652167,0.0768239580020213,0.0768808451009641,0.0534126177833093,0.0528119560142327,0.0527427158973199,0.0527989899968133
"1592","A","5","umc1423",3545,0,1,0,1,0,1,69.3377152194792,4.17715666629112,-16.9294027998194,-1.15163147416761,0.123330194095063,0.471582088598187,1.4191608193168,-0.476583453543981,0.398544926772101,0.401366755046515,0.396303059818656,0.40164253390279,0.278565352714522,0.27831802991299,0.275326639781066,0.275093949747585,4.79502981156776,-0.327849488273961,0.12735425948536,0.282242853873944,-0.0166817106020299,-0.0340849173373372,0.137356755567885,-0.0973379403245472,0.0719919104208353,0.0718178001041761,0.0717326070124306,0.0718070117355721,0.0506931540225264,0.0500397801831025,0.0499680897871908,0.0500282657600221
"1593","A","5","umc1445",3552.6,0,1,0,1,0,1,69.2622628325379,3.71640445241493,-16.1471255940417,-0.364684202050876,0.150677070870064,0.967894009934497,0.675482804056803,-1.19316801560087,0.389835640293385,0.385574293744345,0.380996214209861,0.382852300850673,0.275640209168331,0.27592332349536,0.27399504716871,0.272334192104146,4.8351521834877,-0.308328084934256,0.0865422228417636,0.159866700919373,-0.0666413496863155,-0.0361127611057435,0.184105307412057,0.0212559353630283,0.0763741297516193,0.0758509639788179,0.075771586133268,0.0758453590809572,0.0546539140669225,0.0539406811579693,0.0538715322197306,0.0539303408766936
"1594","A","5","gpm548b",3553.27,0,1,0,1,0,1,69.2634563583172,3.7165187496651,-16.1465885832937,-0.366035740827379,0.149432181863186,0.968323989773582,0.675186122236212,-1.19223793412264,0.389612842592445,0.385372118087784,0.380798811621861,0.382654427013288,0.275530085172502,0.275822798263645,0.273896732552024,0.272235095160042,4.83479055471039,-0.308353223255907,0.0867188244813101,0.15995079315145,-0.0662798303856752,-0.0361161203683745,0.183961063563294,0.021182243552058,0.0763943743126999,0.075874206121009,0.0757946959220344,0.0758685700647025,0.0546700027666015,0.0539586662869779,0.053889416304757,0.0539483048622531
"1595","A","5","umc2022",3554.4,0,1,0,1,0,1,69.2658466060537,3.71749355500495,-16.1394083325904,-0.373270961359039,0.146570330427734,0.967537231053787,0.668541179711328,-1.18533740840612,0.389531484183355,0.385287113346036,0.380745545378435,0.382572150623192,0.275161033332475,0.275457097406208,0.273524792818953,0.271881811494419,4.83556205877624,-0.307510259494596,0.0878296738298056,0.158322088531137,-0.067126714571948,-0.0367273716276904,0.183050738835789,0.022643135679115,0.0766072837169901,0.0760849345876984,0.0760053277821364,0.0760794881679258,0.0547837882282105,0.054070786044921,0.0540016494762586,0.0540605031290228
"1596","A","5","mmp6",3557.4,0,1,0,1,0,1,69.287914660379,3.70903414385806,-16.1171534168188,-0.38362414011614,0.123377976456691,0.982000585151404,0.649706503807694,-1.17882300565208,0.387485975905293,0.383437507985353,0.37892806780066,0.380736856629363,0.274447529303645,0.274863788786632,0.272956269238651,0.271307190257616,4.83263503559225,-0.30830339177015,0.0903166540946501,0.158945841327706,-0.064220136664351,-0.036016532207705,0.181214315004197,0.0219693444498483,0.078254770017869,0.0777486392660433,0.077667186022233,0.0777427762264405,0.0560477334245256,0.0553431470877361,0.0552719754763783,0.0553322017337434
"1597","A","5","IDP440",3557.7,0,1,0,1,0,1,69.2845955412997,3.70848675553,-16.1144171383964,-0.38524084901436,0.126747366898135,0.982049092442548,0.646663410527566,-1.17694369598669,0.387477495583958,0.383439334761182,0.378936440888791,0.38074307084049,0.274323494780308,0.274737383590821,0.272823365128676,0.271181297789547,4.83247837436141,-0.30811789832214,0.0904916845704779,0.158888758736544,-0.0640195657638373,-0.0362393712479959,0.180940920332354,0.0220383923561152,0.0770915977089178,0.0765929670242089,0.0765127202959944,0.0765871887943754,0.0551882377886183,0.0544941298374369,0.0544241674271255,0.0544833683903317
"1598","A","5","IDP3935",3559.57,0,1,0,1,0,1,68.9389581493892,3.76461318965613,-15.7323295838998,-0.400279544830848,0.509754235830727,0.907245802498807,0.283927278056707,-1.17847811684882,0.380017760818943,0.374936889353646,0.370411329657716,0.372476211042607,0.273632802226435,0.274045128312913,0.272951599595942,0.270351357679778,4.83908834472689,-0.307539362285303,0.0555972376873994,0.170669196986867,-0.0739861466566809,-0.0366315002678276,0.223466889393689,0.00650626958608048,0.0746354295767568,0.0741271407532935,0.0740573868759563,0.0741223472336165,0.0544721283734071,0.0537586288460402,0.0536874408090767,0.0537465978475647
"1599","A","5","IDP122",3559.9,0,1,0,1,0,1,68.9388497173897,3.76502822201285,-15.7326567589535,-0.400274531813361,0.509796288100965,0.90675367614625,0.284274737524254,-1.1783818539204,0.380024485503159,0.374942873150296,0.370418579894287,0.372483113242998,0.27361175035982,0.274021758517793,0.272928345326583,0.270327677664975,4.83912417211249,-0.30748903178869,0.0555648559679396,0.170644884895365,-0.0740240631604289,-0.0366710331799931,0.223491005174052,0.00652511844310404,0.0746324336454226,0.0741241795879886,0.0740544278481063,0.0741193859915575,0.0544658012014854,0.0537518960175973,0.0536807396399475,0.0537398835441932
