"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Env2","m__est__Env3","m__est__Env4","m__est__Env5","m__est__Env6","m__est__Env7","m__est__Env8","m__est__mean.QTL.add","m__est__mean.QTL.dom","m__se__(Intercept)","m__se__Env2","m__se__Env3","m__se__Env4","m__se__Env5","m__se__Env6","m__se__Env7","m__se__Env8","m__se__mean.QTL.add","m__se__mean.QTL.dom","v__est__(Intercept)","v__est__Env2","v__est__Env3","v__est__Env4","v__est__Env5","v__est__Env6","v__est__Env7","v__est__Env8","v__est__var.QTL.add","v__est__var.QTL.dom","v__se__(Intercept)","v__se__Env2","v__se__Env3","v__se__Env4","v__se__Env5","v__se__Env6","v__se__Env7","v__se__Env8","v__se__var.QTL.add","v__se__var.QTL.dom"
"1821","A","5","gpm742",3933.21,38.9397860115726,3.50213517034077e-09,2.79030072060523,0.247795774918274,38.9614082343953,7.09549309441524e-08,68.6605618877062,5.97106890524033,-22.8365352973208,-3.00154656419885,-11.7247090793941,-1.48404289953092,-12.3448140557344,-12.9556674154352,1.52585251286512,15.7140245413289,0.411084763058654,0.490726248352703,0.543744701378266,0.525588838646438,0.510648309427953,0.515310881845892,0.592033542630661,0.549323749434985,0.130396358234889,1.95028970160552,4.77031150655229,-0.385225390089201,-0.0294534690276331,-0.060551796742423,-0.147143562825042,-0.243326360345004,0.418851421023458,0.0816587656832973,-0.000406382380651346,-1.52401769038218,0.0817849042142784,0.105891265647304,0.10867234536295,0.105795533809757,0.104725581127353,0.108293945879143,0.105310361617834,0.106827899948168,0.0266757007503608,0.575332199487537
"1822","A","5","IDP2140",3936.27,20.8503948857773,2.96752425816499e-05,14.38964820493,0.00075046007778338,40.1234786917444,4.08123439886164e-08,68.9675001744661,5.91677407740546,-22.5705908723337,-2.9811671459186,-11.6116931039642,-1.41216657230457,-11.8815116344481,-12.9563128711533,1.27136069885515,-102.22678873269,0.40664796343669,0.484318817813141,0.537593043730019,0.518700713374837,0.500914594133551,0.507913426739848,0.589664747137482,0.542229670527053,0.128021485385839,107.215168425758,4.79593415099894,-0.365528840469274,-0.0101099112534383,-0.0500888134830404,-0.162739473406677,-0.227167289310225,0.458323817484634,0.0843436859880218,-0.0125298982515461,-209.057650788289,0.0850310397312581,0.109938228937574,0.112873570626731,0.109878378424296,0.108767775627714,0.112474084508875,0.109362901172228,0.110955798096379,0.0275418853945814,34.6238041945554
"1823","A","5","IDP1655",3936.38,20.8529862495262,2.96368178062344e-05,14.3910655674957,0.000749928429179701,40.1256487733666,4.07701852011666e-08,68.967435868918,5.91673399703138,-22.5705795428548,-2.98120159576818,-11.6116827183395,-1.41218780687538,-11.8814802216203,-12.956317795314,1.27142684179036,-100.340137044381,0.406646818223165,0.484317238672944,0.537592507380738,0.51869923156646,0.500913637002795,0.507912054985987,0.589665213666884,0.542228878033114,0.128022126312245,105.127265972787,4.79592393713447,-0.365537428869906,-0.0101053006834041,-0.0500930600170305,-0.162739376904848,-0.227170172254856,0.458331816319172,0.084345014584459,-0.0125255318926837,-204.99567656608,0.0850336699643723,0.109941709640776,0.112877145156738,0.109881860259565,0.108771222667181,0.112477644864427,0.109366365450667,0.110959315716247,0.0275428313407817,33.9510796515203
"1824","A","5","IDP1625",3936.39,20.8530190841328,2.96363312536024e-05,14.3916371524844,0.000749714135886484,40.1262598030097,4.07583223959407e-08,68.967440067647,5.91673047492979,-22.5705798585801,-2.98120462490401,-11.6116881066213,-1.4121865191661,-11.8814732574816,-12.9563299268818,1.27142632688432,-100.172318431586,0.406646609023572,0.484316778928829,0.537592186413875,0.518698749096796,0.500913162739492,0.507911555257623,0.589665029961214,0.542228489360479,0.128022137058947,104.946806400078,4.79592581417568,-0.36553683877873,-0.0101035170395523,-0.0500926036456332,-0.162738912301186,-0.227169481230968,0.458334272937713,0.0843461460224051,-0.0125267305203663,-204.648400892389,0.0850346294132462,0.109942903114711,0.112878370526563,0.109883053207435,0.108772403547159,0.112478865999448,0.109367552749894,0.110960520373413,0.0275431401498575,33.8933930597143
"1825","A","5","serk2",3943.37,19.8076324695745,4.99835685879489e-05,0.790133770944249,0.673634981348258,20.3478159756681,0.000426317334935799,68.6247160039635,6.15217584758692,-22.6695903091012,-2.9371752342433,-11.5753367001794,-1.40882840115178,-12.151078653676,-12.8270816119938,1.35686638807377,181.517954260235,0.473652804156895,0.493158511351636,0.547015090707487,0.529401864773061,0.510863405137719,0.518494629039606,0.594178325653617,0.553178861028407,0.15737652181403,254.035943216636,4.84144206876768,-0.379243674080469,-0.0210935207794591,-0.0438756564809367,-0.160767999790704,-0.232092155621281,0.414863388529746,0.0936683086020662,-0.0402442835268671,-47.7321518448914,0.0935354027946902,0.105253155852951,0.108067852585907,0.105195333925619,0.104132291287412,0.107694999826367,0.104708758267968,0.106224564968284,0.0317733003567198,51.6841046788577
"1826","A","5","IDP411",3944.27,19.1837519616907,6.82812071459474e-05,8.23822492656164,0.0162589384449716,27.6094534186058,1.4965242575465e-05,68.6688883516441,6.12263592608074,-22.5879214551927,-2.86675521603155,-11.5118154787282,-1.39671718218776,-11.7753829579846,-12.9000221641873,1.27059116604656,517.434070244092,0.420733182063178,0.487226940310866,0.544122355328932,0.523956560908922,0.506749188244802,0.512296094347658,0.592660521192566,0.549710575078034,0.135710729351897,139.39322693583,4.81737413598476,-0.382051624852068,0.006875469178414,-0.0468320901523366,-0.148493510336888,-0.228444938408909,0.449263824659057,0.110553645973723,-0.0344481538888943,-188.055645678951,0.081307909625031,0.102817070172032,0.105569935633962,0.102756776371499,0.101711443272942,0.105196884958874,0.10228122450578,0.103767641267506,0.0265525865731083,41.0947924572557
"1827","A","5","gpm922c",3948.32,12.1230918812249,0.00233079483048461,1.89810079624585,0.387108447882169,13.4327402954109,0.00934395113599132,68.9267202766945,6.14067884375526,-22.7622282684663,-2.8800143690424,-11.5823380114984,-1.44199471210182,-12.1505194471302,-12.9311304671772,0.962746458195273,143.594986287221,0.433131530391923,0.492550014126649,0.549224383933892,0.529621876129287,0.51161582809911,0.519996684475686,0.59551633318706,0.55601219282431,0.138139924293758,37.527507181271,4.84856192787307,-0.392230669890019,-0.0102473031049641,-0.0502300227875462,-0.15969657623235,-0.221918548996049,0.419506347530392,0.106900989544233,-0.0457478705678271,-11.9388520776023,0.0881681234699474,0.109590013577278,0.112524250691863,0.109513715416941,0.108406584095534,0.112131403017028,0.109015997079918,0.110606257892588,0.0286468080509805,8.51632623357449
"1828","A","5","IDP211",3953.03,3.55673914502448,0.168913323806124,10.4181307431275,0.00546678070939087,14.5685663966449,0.00568500615451087,69.6413399339191,6.05418173481266,-22.6548530626826,-2.8587491311356,-11.5742195347964,-1.35789177705663,-11.9269496951146,-12.9886618021719,0.486546243701266,56.9650322665796,0.434940132610056,0.490537595002996,0.546647818572454,0.526352943594535,0.506419407605961,0.514769395136487,0.593114021791395,0.549164650885983,0.145376790536069,18.7846697916541,4.88287845406825,-0.361009207767926,0.0109960358754441,-0.0378476491373547,-0.162808746609219,-0.220984751855755,0.441406244239281,0.0927610426088018,-0.0673137669070093,-25.7178367796931,0.0838910449026678,0.103752064318115,0.106529099196221,0.10369356730828,0.102637981932718,0.106143111112529,0.103211602164579,0.10471607080706,0.0281793653813394,5.17543092503149
"1829","A","5","gpm706d",3969.08,2.84362570403712,0.241276222102078,20.3201120144174,3.86851014613768e-05,21.4560867050658,0.000257096126250873,70.0783137750629,6.24603871053322,-22.7184375726807,-2.97737832358832,-11.607164774568,-1.5047510213123,-12.2361089627344,-12.9553603984837,0.27771437710703,-4.38000014465192,0.454515004844028,0.483455878225464,0.543974292141971,0.519746278709977,0.501398177466744,0.510420399949206,0.58787177869491,0.545080855043384,0.17125848247513,1.45273854132608,4.99755127085789,-0.356589198356013,0.0506485959782772,-0.0182731402703461,-0.135203777227796,-0.189844235735919,0.46057672920878,0.126831452564672,-0.178128029353044,-1.38937823762897,0.0867393602017592,0.103602012905478,0.106373397566721,0.103543409786079,0.102489807919844,0.105986042469359,0.103062719912351,0.104563298138411,0.0320357556707936,0.358835867744104
"1830","A","5","mmp104",3972.47,3.09141291886725,0.213161228257023,5.50254544900144,0.0638465504055714,7.72420091826175,0.102219795998905,69.9001907379537,6.17929361474244,-23.08193174679,-2.94019858319202,-11.65567553023,-1.47153843634248,-12.3333320175587,-13.0170739865288,0.291957774589378,6.40248292849236,0.473249761048718,0.49340963625898,0.552897331131129,0.531976795892074,0.511565421706883,0.522961735364071,0.591694711775575,0.552977629008723,0.169719228639157,1.70023803381594,4.93657515075399,-0.394636409182209,0.00957512241986653,-0.0383665894729074,-0.168789039598044,-0.20769575384664,0.391026248467808,0.0770329390508123,-0.0958099745856958,-0.781724660569137,0.0905368936463634,0.104840958054436,0.107642410977018,0.10478414487712,0.10371506965085,0.107254908098846,0.104295025065712,0.105813653591639,0.0323214959364363,0.371772201770739
"1831","A","5","IDP2361",3978.1,16.3153872597183,0.0002865224601741,20.3011109296202,3.90543823145944e-05,33.3587045997335,1.00859238444571e-06,68.8471086542492,5.57542186429986,-23.0019421180405,-3.18354667773541,-11.8936252578801,-1.51753070922541,-12.6431677991885,-13.237451263607,1.18187719201513,-2.88513020639197,0.44814635519768,0.477924526876439,0.537571447182161,0.513218671481969,0.49465864168696,0.50485691492211,0.576835512864069,0.53990684051721,0.157674555164987,0.934794692413817,4.7556068279505,-0.382094663927499,0.014157290823688,-0.0450551984959068,-0.176937611686537,-0.216423461769677,0.404253958125852,0.0906654066957189,0.0220110908867615,-3.09848583582541,0.0889756570274917,0.102869534331873,0.105624208610906,0.102815130469782,0.101771501425622,0.105240108261469,0.10234754532827,0.103837849492492,0.0313895846510511,0.382945039467439
"1832","A","5","IDP163",3978.73,20.5113777343654,3.51569277818661e-05,20.1199682486007,4.27567224650203e-05,37.4975704858511,1.42248080176033e-07,68.657426459781,5.56368735155133,-23.0031241558071,-3.20173367559649,-11.9002709453623,-1.5287535120891,-12.6695406149876,-13.2436457936735,1.34450646358513,-2.52300906138609,0.438476018830253,0.475022648364688,0.537713095738544,0.509398742656003,0.493861042197596,0.501500583828054,0.575988008825658,0.539012976306872,0.152937383557659,0.95960001605824,4.75123419048141,-0.379356499894219,0.0407561387604698,-0.0485604060022876,-0.15359912998618,-0.216596963558555,0.422075335172662,0.109729645615515,0.0164441923701165,-3.16524708750681,0.0849393219499593,0.100044182328232,0.102721774913094,0.0999924435672048,0.0989764117576428,0.102347796612153,0.0995398003223717,0.100983900100722,0.0295509525100437,0.381329719149511
"1833","A","5","IDP290",3980.33,13.4328133412212,0.00121088150194046,24.7963803164092,4.12604945086274e-06,34.8477764179008,4.99209437841917e-07,69.6238037201124,5.45212603101451,-23.2431754522901,-3.16006548758505,-12.1593392659994,-1.60668013771421,-13.0067678278346,-13.4995523842552,0.921745859403199,-3.53009360056618,0.420639442506293,0.473574148005264,0.532092457814359,0.505813412123826,0.492584078863606,0.497101167688518,0.576221300952169,0.539526581672405,0.143366096500044,1.1765732368307,4.87901036047548,-0.351509533576644,0.0302501215102995,-0.0397175213855456,-0.124099685177868,-0.220115644179624,0.456071089137585,0.143535272018689,-0.0874329300342334,-4.11786182710681,0.0809755285751517,0.10102146645498,0.103724743145697,0.100970103431999,0.0999493542264915,0.103346650771941,0.100509888394994,0.101969554743947,0.0268606317021308,0.471145354709497
"1834","A","5","IDP335",3981.37,10.5024201375484,0.00524117238135798,26.0095845995268,2.24952314500366e-06,32.95703256761,1.21892187617887e-06,69.8197359140754,5.43271231416259,-23.3388413621822,-3.1413171555097,-12.2192545577245,-1.61728461176507,-13.0866360716391,-13.5750491941164,0.775774107958968,-4.56695718339972,0.426128918938852,0.472615260824093,0.532760441931018,0.504885356647388,0.491777871472169,0.496061686177978,0.575600590112802,0.539222011678565,0.147217309279565,1.63267074838305,4.89579058067449,-0.347145534009164,0.0455702302417948,-0.0356906919697376,-0.117913437188551,-0.216785499665029,0.46241132839949,0.152241046978285,-0.100327545382562,-5.70609981115362,0.0805539846242585,0.0994787714636136,0.102141679585857,0.099425023180569,0.0984234586276553,0.101769049072155,0.0989740710260033,0.100412901931,0.0269053192795342,0.631815917294467
"1835","A","5","IDP237",3981.61,12.3523586842423,0.00207835338185866,26.6435667747641,1.63841149295621e-06,35.3075362154749,4.0163587645955e-07,69.7321341617922,5.41569224919132,-23.39693484744,-3.13835125136032,-12.2857521147757,-1.58986949003816,-13.1194928002624,-13.6302067413158,0.878739341300843,-4.62408607331539,0.420874793840908,0.470995458138559,0.532727608938107,0.502755322158698,0.491176335664581,0.492689248088311,0.575184730460024,0.539225049365155,0.144610638015628,1.80940108236426,4.89104383295297,-0.342989690653557,0.0608377261913635,-0.0358146772223246,-0.104322635513156,-0.228961290014255,0.474431623458603,0.167556187744138,-0.105354939653547,-6.36517904785429,0.0803470049483797,0.100043434243157,0.102721377121497,0.0999884055923235,0.098981382259423,0.102346575253079,0.0995356874543152,0.100982404276331,0.0266608928078704,0.705860856222427
"1836","A","5","gpm839b",3983.31,55.7017048527395,8.02654185923362e-13,22.0047866872514,1.66617756774361e-05,65.9706068634655,1.60677803976917e-13,69.268247741177,5.48909612216422,-23.2449256214279,-3.12510509704412,-11.9096004401686,-1.79228131409154,-12.8194803652185,-13.3610787692429,1.20464876996724,-4081.74636513837,0.429327838324835,0.46802228252453,0.532482456609307,0.503666533298334,0.494500343631215,0.494971574984966,0.576973447776124,0.533776758089533,0.148036304651633,192.497890068176,4.87888043963641,-0.379088791964529,0.0768713160017123,-0.0550281099031824,-0.0801526882815048,-0.236581155603361,0.487331198844682,0.153105541689457,-0.106417193534029,-626.319555817451,0.0833620523829286,0.102042685163596,0.104756841824563,0.101977796321667,0.10094395138557,0.104379850545398,0.101507978587569,0.102975167608297,0.0280642085632379,78.9109732570139
"1837","A","5","gpm41",3983.66,55.1645218702258,1.04996851795052e-12,21.2674211626472,2.4090076124855e-05,65.6229747390937,1.9020256448494e-13,69.286484499577,5.48856151987607,-23.2865008026499,-3.12410274501232,-11.9144018485742,-1.77893312186064,-12.8708984584432,-13.3500276768941,1.18855472248858,-3546.21982503845,0.429612567061082,0.468148333855645,0.53288245551268,0.504002123793309,0.495294279356098,0.495193348991526,0.577020240473997,0.534522461313555,0.148180582918143,168.216976559757,4.88035442099201,-0.382052948172812,0.076867991367628,-0.0548779870315457,-0.075535806682466,-0.236762138897684,0.486058709458535,0.15591867559295,-0.109008919564331,-534.096275133174,0.0863080623284829,0.105700165415445,0.108511791142649,0.105632340434796,0.104562454855955,0.108119890722319,0.105146586690252,0.106666386544486,0.0290631981731274,70.7431576487938
"1838","A","5","AY109938",3985.17,18.4060249297225,0.000100735482192921,10.4786108651357,0.00530393950043211,29.7889664803489,5.40324338859119e-06,68.6622833437053,5.92879286161361,-23.3681642271625,-3.04721274602171,-12.0789826477489,-1.56761561271749,-12.7529735788689,-13.2888537072625,1.42554583591751,-1.21378068509702,0.433876640951497,0.478314093889111,0.545187871146512,0.510422185942698,0.50128412871812,0.504245584460464,0.588465084536437,0.544642223150646,0.151033011562845,1.73055643988862,4.86492018464127,-0.342364860503636,0.109473667270311,-0.0394231915334359,-0.0727210757361211,-0.187360969116499,0.511441602827489,0.177226502507291,-0.10073958848901,-1.40718161380199,0.0821970856998568,0.100408656234363,0.10308843470117,0.100362547240805,0.0993386927066307,0.1027163535486,0.0998995423154858,0.101336530892646,0.0279112212019981,0.41348789834616
"1839","A","5","gpm282",3991.83,16.0361967651767,0.000329445907602813,4.82245956001487,0.089704909407267,21.2475210907646,0.00028281736575309,68.7171662207214,6.09476491452372,-23.032598872192,-2.96595257413248,-11.7879643841426,-1.42367728678644,-12.4565870963987,-13.0938408338818,1.27189656834358,10.6033825922408,0.436735756051503,0.483473598045536,0.547804011513301,0.51780518969571,0.506192892064493,0.509022216220508,0.592546463065073,0.548502080837854,0.148222121963174,90.6908783757178,4.85557567563582,-0.354369396545339,0.0804802620139201,-0.0320907936787579,-0.0885068307702371,-0.205222713920339,0.494437890905846,0.156361490264316,-0.0894690873189657,-26.9319530684392,0.0815145920538672,0.099398677623379,0.102050948580764,0.0993527856959632,0.0983368891903344,0.101684876397804,0.0988951343708264,0.10031651989436,0.0274386690527837,18.1336206828916
"1840","A","5","umc2305",3994.77,14.0921037563485,0.000870840362889533,2.7358207538757,0.254638502484503,16.6403990340739,0.00226990912538282,68.5368266272892,6.13469063961463,-22.8730999836379,-2.96854156158998,-11.5480094288874,-1.35157951846424,-12.1821729200331,-12.8787169071584,1.1642122021824,6.61630327267775,0.445449270595779,0.493890390296488,0.550745339139377,0.53062070563313,0.509978684281148,0.522586586426717,0.593055915661593,0.551255784180524,0.149289280871278,2.21836914510597,4.69274061596113,-0.384510499283053,-0.00301095787721018,-0.0469892353145433,-0.181455357226962,-0.206771225359828,0.398236560573124,0.071574770167587,0.0515818783271398,0.690165694911597,0.10193388960587,0.119952734021078,0.123150717395492,0.119894446346835,0.118677921482905,0.122711095267922,0.11934367751447,0.1210667012407,0.0355442497869944,0.442252499932033
"1841","A","5","nfd104a",3998.39,19.1664860466776,6.88732276729244e-05,1.68240800832249,0.431191054946278,21.6847352140797,0.000231557107368131,67.9070858892303,6.18624391134022,-22.5578285987656,-2.91909091950448,-11.453941759513,-1.28442564320443,-11.9399443521136,-12.7270752895511,1.40653581755847,9060.11742531726,0.453977452316709,0.489897887940725,0.548775429884962,0.52734240212279,0.507742655692591,0.520447343801667,0.591029533887241,0.548721548046905,0.155937583645651,3913.99307467885,4.71100524443042,-0.381985659321988,0.0186128955325504,-0.0364211926118077,-0.161047550902452,-0.188254881782968,0.413965121771093,0.0828958639207087,0.0435605837938278,-1315.6310850151,0.091451812990453,0.105144413392672,0.107941038066317,0.105083718609389,0.104010788269832,0.107574773658943,0.10462472501207,0.106147334441691,0.0323197298191783,828.097605190212
"1842","A","5","umc1752",4003.47,104.214351370478,2.34499074131553e-23,15.8154296168969,0.000367894329750028,117.283515362406,2.03122794995862e-24,65.3435087863337,6.01615324467383,-22.439873524915,-3.07960825135845,-11.3392513917935,-1.39423023515125,-12.0012296351104,-12.9725455758216,2.74538412338118,50980.9484228132,0.417472222002676,0.463814202180988,0.541794207701281,0.50669168085275,0.488229130191016,0.495979321579506,0.577486380809138,0.51919314707147,0.135149628110127,3284.99382181766,4.43140124765595,-0.444956848274953,0.133427234193925,-0.0284936704311499,-0.14420310349662,-0.211793357030227,0.480625880972692,0.0355888087746156,0.135474113485125,2931.37515786877,0.089004209876964,0.10521077866605,0.108015423529517,0.10515967589427,0.104080615540725,0.107639240835176,0.10466683475866,0.106185398105232,0.0296589891116389,641.042319300144
"1843","A","5","umc1941",4007.67,27.3057997481301,1.17657853954235e-06,0.667660202012582,0.716175449379521,28.2803739542238,1.09427395183839e-05,68.3340252899375,6.05827556309294,-22.9394437492079,-3.03871964711832,-11.5590597492639,-1.4680629960808,-12.314191767868,-12.9481567307553,1.53585435240912,1453.82733990115,0.419873047303625,0.484202962745534,0.551293084952812,0.522866492869633,0.505475217311608,0.508895817151475,0.593255863838305,0.547422256454741,0.135898993614985,609.344600219611,4.76599742737167,-0.376424961056262,0.0840453442791136,-0.0172429655758109,-0.123349416519691,-0.229802813537916,0.475555888440085,0.127175598772565,-0.0288245279010789,58.2646345010989,0.0839074356649728,0.105188609081994,0.107990314549047,0.105135063298732,0.104051384160592,0.10761941995506,0.104646399481015,0.106177308801174,0.0274499431579701,121.50560236363
"1844","A","5","umc1524",4008.57,30.910025401549,1.94076640693725e-07,0.559977579868508,0.755792213888645,31.8272638885358,2.07507756643888e-06,68.1547836772488,6.06538946258208,-22.9544028721133,-3.05982626429111,-11.6125806265448,-1.45108991069749,-12.3462300457184,-12.9110039707804,1.62487733276467,13202466.1329244,0.420959330197747,0.483548394760719,0.548443829195685,0.521888858425705,0.506278088656357,0.506768222892478,0.593606772896078,0.54657337621327,0.137175010608697,2790406.28005073,4.76351628167705,-0.372059929351906,0.0731318193759051,-0.01608849802615,-0.106835383432779,-0.238951340790236,0.485070678371156,0.128241461406427,-0.0282988036518405,108025.822664624,0.0853219244928112,0.106478132020433,0.109313966660712,0.106428363032739,0.105344471609066,0.108940136057623,0.105931776961588,0.107526012738796,0.0280955680881454,560000.739865557
"1845","A","5","umc51a",4008.77,33.8842055630792,4.38670318662455e-08,0.519343277970356,0.771304810657071,34.9288280379837,4.80437492293047e-07,68.3050717951147,6.0842529929591,-22.9349523626138,-3.0412989793733,-11.6053883515982,-1.45863980624517,-12.3322384352725,-12.9243280827553,1.46303154077667,11747.4231823987,0.417748815090964,0.484492265838468,0.547585998276399,0.523385040696113,0.505338735670229,0.507771090150844,0.591705123104063,0.547450492039845,0.13577192154427,1919.88900057727,4.77015666200884,-0.373563480771361,0.0587047615624852,-0.012946580834176,-0.124191488736815,-0.239905977980634,0.46698266473653,0.125967328265201,-0.0283700612426329,-38.1157119321682,0.0818617700593621,0.103146678413149,0.10589174380907,0.103092255990599,0.102031913179301,0.105523546785655,0.102612649494933,0.104129839989353,0.0269495296379434,387.558777736463
"1846","A","5","php20531",4009.27,34.7236228605552,2.88310925340842e-08,0.499743195481084,0.778900789271993,35.8160822493339,3.15706189242936e-07,68.2850604293238,6.08460784144348,-22.9393986961571,-3.04088051980992,-11.6050319126214,-1.4627290226715,-12.3311679445073,-12.9185198504807,1.46815586508053,3843.39470898044,0.417886227838105,0.484517997102738,0.547235343096931,0.523420341524813,0.50537344933442,0.507778006729409,0.591679144465049,0.547466579914465,0.135638909827857,598.23271164663,4.76951241715401,-0.374514226974504,0.0553130724040741,-0.0137675433449046,-0.125138538349671,-0.240976008811458,0.46596593956113,0.125370865800186,-0.0281021100497034,0.66554421244394,0.0818844858564369,0.103144581335209,0.105889585197936,0.103090462674347,0.102030442481159,0.105521498992298,0.102610833670448,0.104127187983492,0.0269342611701034,120.271001353623
"1847","A","5","npi458a",4014.77,39.8513564383435,2.22017854377614e-09,2.90596433668902,0.233871802025258,40.732321426483,3.05362199721404e-08,67.7154236243071,6.09173221264722,-22.7176373082941,-2.93752740013986,-11.5131331127763,-1.42048561067515,-12.1231723544677,-12.9428993134376,1.86096569215856,-29.3051885802272,0.430467911479119,0.484840557403161,0.551184542062357,0.526260743845454,0.500354360755149,0.514969353876431,0.592430478991082,0.540999077693624,0.142549895234579,18.4233204954257,4.66915017587867,-0.398721119135624,0.0646572291099774,-0.0164306755854418,-0.193893666368401,-0.203386783527433,0.448840627653811,0.0589056991405643,0.0577769143599552,-4.90561830019531,0.0927377486816712,0.111650575263637,0.114627637575655,0.111595176986946,0.110446311368782,0.114225092886595,0.111077529440192,0.112680124531371,0.0316770761715599,4.57807503844095
"1848","A","5","umc2306",4015.17,39.9394681691959,2.12448995491127e-09,2.92414002239777,0.231756040257131,40.8262489543402,2.91993190016892e-08,67.7222076428231,6.09172529379217,-22.7198544894383,-2.93808621157232,-11.5132692678723,-1.42098440334974,-12.1240034145122,-12.942276207686,1.85705927544509,-33.965395937166,0.43042622523378,0.484894024351745,0.551102637188054,0.526306992599586,0.500374889083989,0.515022408137838,0.592402310214889,0.541015379089862,0.142574266261588,19.7451487121237,4.66938623338361,-0.398750705229585,0.0636446946396075,-0.0165907097856925,-0.194287290755041,-0.203446645210402,0.448271623308346,0.0586158276948914,0.0577067593730504,-5.34331855350471,0.0920951769250794,0.11090176953039,0.113858805081143,0.110846805366547,0.109705631732858,0.113459060524725,0.110332593199142,0.111924538122711,0.0314693648151809,4.88027637400704
"1849","A","5","bnlg609",4015.77,39.9149003047307,2.15074799133318e-09,2.93058010017142,0.231010977005343,40.8100151451468,2.94261330196514e-08,67.7204708908458,6.09176202732955,-22.7200469258899,-2.93772230091124,-11.51338739578,-1.4209166637789,-12.1242004453751,-12.9427461439032,1.85782312461192,-39.7843119406559,0.430441005697246,0.484862041510787,0.551104365922605,0.526282221869632,0.500356544765157,0.514987321934282,0.592402655721209,0.541003614971522,0.142624095344385,23.197893971273,4.66942307954073,-0.398667898495565,0.0639794179180117,-0.016452797165158,-0.194065847771031,-0.203381873485547,0.448554229506691,0.0588600769724056,0.0575809118219595,-6.34448327283364,0.0929281947846723,0.111895202122498,0.114878663826623,0.111839738516933,0.110688342671334,0.114475403148319,0.111320928931135,0.112927141330787,0.0317613105692851,5.78950763380532
"1850","A","5","gpm428a",4016.86,29.2494290137226,4.45212336967332e-07,2.46775429863744,0.291161509788869,30.3826516595754,4.09047207194896e-06,67.729276122542,6.14410791300414,-22.5686087137194,-2.92478395794467,-11.4316197469143,-1.31860507230155,-12.0286276365694,-12.7823119216802,1.69747836137843,4.2209951343126,0.434060062460157,0.48784605537712,0.553498761125729,0.524405022383947,0.504125158241145,0.515951694776978,0.592595293550195,0.548105859260227,0.144157959659607,1.95967717800626,4.6517309647289,-0.392238757232736,0.0622092791756077,-0.0500293075790782,-0.182283556409177,-0.213482523332607,0.432024978776502,0.0895791097113351,0.0692886632322688,0.193547436254563,0.0865480631420449,0.103309562541722,0.106063088883828,0.103255678706755,0.102198248016925,0.10568602795196,0.102786094263272,0.104265608244913,0.0298522469272376,0.378902816829552
"1851","A","5","IDP269",4017.62,30.4534542862123,2.43846442665143e-07,3.57909577224929,0.167035671742861,31.9936236432532,1.91884707307022e-06,67.9374468229011,6.11059596987182,-22.7416807448355,-2.94751960503023,-11.5255350481904,-1.33351586965266,-12.139421548661,-12.9059983537896,1.6383948009437,-392.434328862807,0.441668908158394,0.487901025602092,0.552740251456249,0.524827977443791,0.503081943100944,0.516554079955323,0.591876303283605,0.546870418530722,0.148494155287327,198.654412717941,4.67592161816856,-0.390823684214016,0.0568247511664907,-0.0481486566765993,-0.191355972364523,-0.207761154555318,0.428421672635575,0.0817479876033892,0.0593427208738618,-71.9212085371213,0.0901325430659515,0.105901711314931,0.108726223579747,0.105847857088018,0.104760819752872,0.108336720107817,0.105362910030522,0.106881436751954,0.031342064854743,48.023390873918
"1852","A","5","sdg117b",4020.2,82.2150381510883,1.40356102765253e-18,3.18838300529648,0.203072645845767,83.2242760098018,3.6108663091201e-17,66.977119765208,6.05878746305739,-22.7368163177286,-3.13734930547299,-11.702938258595,-1.33468497970101,-12.1179682773832,-12.9212265815998,2.43019418655767,2199809.51315347,0.411849128417477,0.475022747260715,0.533559915129095,0.510578045680037,0.500097749795965,0.493377595844687,0.58564878865576,0.53597697249458,0.136392257546381,137701.512920508,4.73303017938117,-0.36490616158138,0.0422713416066015,-0.0276663608361155,-0.0787780602225118,-0.272999204235227,0.49519700657496,0.12632766655333,-0.014524474902306,-112281.266965776,0.0895339697024418,0.111711218553322,0.11468260774321,0.111660539439612,0.110529689577954,0.114274323124396,0.111161234047246,0.112737993013565,0.0298973312065799,39278.0288797312
"1853","A","5","gpm363b",4020.21,47.4237052460182,5.03585538700765e-11,1.54517717148354,0.461816069220136,48.715693957919,6.69320062247866e-10,67.8378696274419,6.07212130854099,-22.7783863802478,-3.01090518141961,-11.6706700452214,-1.37249002232792,-12.2604045530878,-12.9574399523441,1.97861651966706,543141.289761853,0.415208504014649,0.485658925218601,0.543924909800846,0.51790995739909,0.504894322418711,0.50767036516469,0.592450300338609,0.54651232684221,0.132890565272746,205239.107006603,4.77885067699685,-0.366141926044217,0.0281410652492005,-0.0632288379360204,-0.133430301999344,-0.246412199296343,0.468041491102025,0.116056445223227,-0.0265340565515894,-67940.2779397003,0.0864443986467822,0.109604598740485,0.112518734384406,0.109550051551265,0.10843530863189,0.112115322546438,0.10904524640821,0.110607021084001,0.0282186837568805,47276.5740497901
