"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__Low.Water1","m__est__mean.QTL.add","m__est__Low.Water1:mean.QTL.add","m__se__(Intercept)","m__se__Low.Water1","m__se__mean.QTL.add","m__se__Low.Water1:mean.QTL.add","v__est__(Intercept)","v__est__Low.Water1","v__est__var.QTL.add","v__est__Low.Water1:var.QTL.add","v__se__(Intercept)","v__se__Low.Water1","v__se__var.QTL.add","v__se__Low.Water1:var.QTL.add"
"1776","A","5","mmp19",3847.76,0,1,0,1,0,1,60.6682586516802,3.17675961653588,0.322579665197467,1.04975410249302,0.35560513262738,0.472653101862259,0.251203387947685,0.332723056637445,5.24139921707092,-0.259736098154215,0.0933102034701488,-0.00436609817545012,0.0491290767887249,0.0693750688897215,0.0331985604655323,0.0467543434669273
"1777","A","5","AY105205",3848.93,0,1,0,1,0,1,60.1457107370765,3.35575710822924,0.857040672782938,0.955841468309576,0.345359805392506,0.456787042757555,0.251554620594535,0.332631146695052,5.26056867253168,-0.275009346675595,0.0794033525817754,0.00439102463037274,0.0498644183154175,0.0702820821183348,0.0348820949744639,0.0490994138558315
"1778","A","5","IDP2401",3851.44,0,1,0,1,0,1,60.1508431549332,3.35147214561807,0.852807379636965,0.961046493343905,0.345273136583835,0.456651873964095,0.25173452268497,0.332877249891215,5.26027716428676,-0.275197177894497,0.079778033135052,0.00453772173910792,0.04988591349787,0.070312023660526,0.0349248913508076,0.0491616027547291
"1779","A","5","AY110906",3851.56,0,1,0,1,0,1,60.4540757313616,3.22144028340637,0.576069121380618,1.13660185155334,0.338102136552815,0.446026318787701,0.252547681027113,0.334035875011717,5.25505826354122,-0.282417757244156,0.0890852713851918,0.011946871197837,0.0472985004096077,0.0665865309416467,0.0337014863041331,0.0474341871805736
"1780","A","5","IDP41",3852.54,0,1,0,1,0,1,60.4595151155703,3.01566610706613,0.554263090758884,1.29183744624967,0.345758636803377,0.456924904952454,0.251938679038444,0.332898377011349,5.27106296566483,-0.282716741348615,0.0722161992311535,0.00868198463026518,0.047246712889915,0.0666542127732608,0.0331791165506974,0.0467028139000999
"1781","A","5","AY105029",3853.06,0,1,0,1,0,1,60.0637023040301,3.22662638165352,0.904153254597416,1.05001518136063,0.358014110292436,0.472210156685493,0.251596207428182,0.332452596716245,5.29362204267546,-0.28430695531506,0.0469623299518186,0.0104575446862717,0.0523173840755186,0.0736713890926672,0.0359433240012607,0.0505922896825225
"1782","A","5","mmp193",3853.07,0,1,0,1,0,1,60.0637006109144,3.22662615739112,0.904154802119434,1.05001531856138,0.358014221972018,0.472210310396553,0.251596351326248,0.332452790488634,5.29362196116507,-0.284306934336055,0.0469623944975934,0.0104575222756816,0.0523174355451868,0.0736714621888061,0.0359433680439245,0.0505923523090841
"1783","A","5","csu302",3854.46,0,1,0,1,0,1,60.0636885164076,3.22661213915176,0.90416765948106,1.05002833476653,0.35801386785581,0.472210122587171,0.251596579737187,0.3324529397394,5.29362064223617,-0.284304109721373,0.0469635562166407,0.0104544200404639,0.0523173717335098,0.0736713717062819,0.0359433726284494,0.0505923346112355
"1784","A","5","IDP285",3855.2,0,1,0,1,0,1,60.0631412057294,3.22278028365483,0.905663900444824,1.05451885191567,0.357933033366354,0.472127044536158,0.251923315137381,0.332864893987915,5.29288679919942,-0.284095903715637,0.0476751158962255,0.0101763214051445,0.0524242517993436,0.0738222752636276,0.0360600788093039,0.0507539352466227
"1785","A","5","IDP1467",3860.38,0,1,0,1,0,1,59.7205475171757,3.25548875785946,1.18274859468929,0.979393082228645,0.375692638535367,0.494024521943917,0.258198442494761,0.340696618194832,5.31979105666197,-0.301146984754925,0.0200315504793005,0.023698314846957,0.0551793457858898,0.0777407578774952,0.0375880218215091,0.0528908182970665
"1786","A","5","myb3",3873.96,0,1,0,1,0,1,59.6785906080444,3.02263015358967,1.27272225654954,1.22651098916105,0.360527294679458,0.475156414368071,0.253977635208889,0.334671769733245,5.30018506102208,-0.295812734569062,0.0378501347574087,0.0107963032509732,0.0492040789038005,0.069420982941675,0.0340385972094301,0.0478940071420869
"1787","A","5","umc1221",3883.46,0,1,0,1,0,1,59.7903181599074,2.90194662480415,1.05393916059303,1.23728989057299,0.372123602010247,0.499604120080999,0.255059046854545,0.338281643178304,5.22851331596606,-0.196819631300489,0.0947556567957191,-0.0667864324287575,0.0548063083965326,0.0770820199238607,0.0360583062633029,0.0507490189098916
"1788","A","5","csu308",3886.26,0,1,0,1,0,1,60.0827669313731,2.97971876445291,0.78244345020143,1.14143553317789,0.377397918785505,0.507192734285816,0.254934826385662,0.338607855817631,5.22230104193016,-0.188538565572251,0.098980154416997,-0.0658908643108132,0.0582544974435551,0.0818443976338549,0.037760934058951,0.0530820323203552
"1789","A","5","IDP3885",3890.93,0,1,0,1,0,1,60.2048430918919,3.38985764075002,0.63390304105642,0.742353702186294,0.398943848049085,0.539091167235958,0.256897952953117,0.343222202282882,5.23054074354101,-0.168437879489325,0.0874211500172693,-0.0699043834178012,0.0550090112108458,0.0773563829518736,0.0342778792220327,0.0482284506549414
"1790","A","5","incw1",3891.46,0,1,0,1,0,1,60.2119318528123,3.38622736832637,0.62817545993267,0.744720923148608,0.398751078858724,0.538936521203831,0.256742412529579,0.343030457850405,5.22957924181077,-0.167572561452852,0.0881113039631219,-0.0704959057397713,0.0549753593817836,0.0773090686832496,0.0342428819232982,0.0481773249256088
"1791","A","5","csu600",3892.06,0,1,0,1,0,1,60.2119359673091,3.38624818131907,0.628174059055075,0.744706891297916,0.398750860273839,0.538936030327146,0.256742430458188,0.343030436582332,5.22958306077618,-0.16757438055387,0.0881087349783786,-0.0704946540146275,0.0549752753736239,0.0773089486323548,0.0342428849077281,0.0481773274665345
"1792","A","5","IDP1396",3892.21,0,1,0,1,0,1,60.2131298373428,3.38518328732439,0.627416885846911,0.74571130481295,0.398753176742934,0.538914761022786,0.256810248904189,0.343113177319227,5.22959492860285,-0.167774408643787,0.0881274711618844,-0.0703631941211443,0.0549666770346013,0.0772968636938382,0.0342464246341234,0.0481821493092906
"1793","A","5","umc1966",3892.96,0,1,0,1,0,1,60.2129764798822,3.38516483242522,0.627546560933118,0.745737723931558,0.398757925799834,0.538922014129377,0.256817653279769,0.343123180078279,5.22960651203462,-0.167768058536338,0.0881201208689349,-0.0703708127109842,0.054967627363873,0.0772982242802237,0.0342477277345897,0.0481839763110763
"1794","A","5","gpm253c",3895.04,0,1,0,1,0,1,60.5774149704208,3.27255825959451,0.362838437174137,0.874935028565674,0.385847686976315,0.516120935203281,0.254451702240152,0.338249233430387,5.2509487710439,-0.216593423937394,0.0768334833533653,-0.0348778000266557,0.0528746588503398,0.0744035366147369,0.0337967789098304,0.0475644633284388
"1795","A","5","gpm570",3895.6,0,1,0,1,0,1,60.5774666976503,3.27249769006412,0.362797873458257,0.87498914267432,0.385849613076912,0.516123933694552,0.254455572799435,0.338254529863064,5.25094468023177,-0.216589737531261,0.0768371665520289,-0.0348808831880041,0.0528754531868697,0.0744046628350234,0.0337975964201253,0.0475656254241226
"1796","A","5","gpm748a",3896.95,0,1,0,1,0,1,60.3604309794349,3.45374276548802,0.565130556905385,0.757924423465312,0.385634130591403,0.510609870260399,0.256430981592776,0.339844098108467,5.30823432903578,-0.268317451302043,0.0326071076361092,0.00543168077430847,0.0509959116275401,0.0718462204431398,0.0334498575184522,0.0471228389682622
"1797","A","5","umc1482",3898.86,0,1,0,1,0,1,60.150644707537,3.65215788008544,0.756342633348928,0.601622377145076,0.385421574211406,0.506716573580927,0.25482550001111,0.336952577706602,5.33744418530885,-0.295653010202145,0.00713985630113062,0.0293357389490945,0.0515797223217269,0.0725615831681689,0.0339990123452556,0.0478472556984842
"1798","A","5","bnl5.71a",3902.06,0,1,0,1,0,1,60.213914901385,3.60554218015339,0.693821998230891,0.635610886567519,0.392083228914247,0.515184470858205,0.258301359235745,0.341419051346121,5.34460112055639,-0.297769744285269,0.00134334820454318,0.0311162304136364,0.0514974299957863,0.0724244703197269,0.0339071133033421,0.0477033728676447
"1799","A","5","gpm891a",3902.11,0,1,0,1,0,1,60.6396150276538,3.43215501157437,0.312263128317626,0.748528232342527,0.412720558756784,0.54074374234763,0.262656387392411,0.346619736908893,5.37526294496318,-0.307718912555592,-0.0225535982843411,0.0400318472464532,0.0547930837114696,0.0769976791295282,0.0351680019372172,0.0494637373625116
"1800","A","5","mmc0081",3904.96,0,1,0,1,0,1,60.8815558795294,3.50401130515878,0.115082847595277,0.695763811907234,0.410783688757751,0.539253133458909,0.261316061376309,0.34542394869635,5.37998088512233,-0.294367015380116,-0.0263327573250654,0.0313248722529787,0.0637360201109114,0.089473073279732,0.0409564907531049,0.0576163448839428
"1801","A","5","gpm590",3905.08,0,1,0,1,0,1,61.5018545739104,3.50923975622151,-0.400765767791166,0.691631248582673,0.400892084440996,0.53804853795782,0.259333879953742,0.345588073174217,5.35124141588967,-0.221012680900016,-0.00302092014754369,-0.0263727016107129,0.0546039024848542,0.077214450999945,0.0353650993042566,0.0498569626354094
"1802","A","5","nfe101",3905.36,0,1,0,1,0,1,61.5020007926077,3.50939745899332,-0.400889519410689,0.691503356406973,0.400872150210199,0.538024187041979,0.259316008493076,0.345563073807926,5.35122691333355,-0.220987733437954,-0.00300926350777931,-0.0263924306864678,0.0545673794850478,0.0771626655689159,0.0353406064871076,0.0498221104346667
"1803","A","5","IDP2445",3906.25,0,1,0,1,0,1,61.4916326441614,3.52224113530531,-0.390992098887449,0.678809547454052,0.400571563343171,0.537707696675545,0.258507238863432,0.344583706817789,5.34926127446736,-0.220254683780832,-0.00133615758003155,-0.0269466219109502,0.0543300812204424,0.0768270033296056,0.0350803136466397,0.0494686012495137
"1804","A","5","IDP51",3908.53,0,1,0,1,0,1,61.4998934934728,3.52800335103809,-0.397950899689022,0.674194492747372,0.399597674888546,0.536524302378657,0.257631866523456,0.343362180060111,5.3485932287474,-0.218972778117147,-0.000804975867076281,-0.0279613919083045,0.0533690220803713,0.0754610454449825,0.0344195550489693,0.0485215661248884
"1805","A","5","umc1822",3911.66,0,1,0,1,0,1,61.069021277436,3.92919225449597,-0.0405100237385369,0.348719067814568,0.402489341109408,0.537095253099218,0.262867073017765,0.349110734363156,5.37290040841245,-0.240918298125283,-0.0211037995899484,-0.0105149098180097,0.0643520456741788,0.0908593545789485,0.0423814714068913,0.059631231361633
"1806","A","5","mmp47",3917.26,0,1,0,1,0,1,60.7818640368007,4.01569443458552,0.22752338634982,0.295496054771333,0.365644011855474,0.490557078631675,0.255611901906729,0.339717058746873,5.32882525198643,-0.237171778439398,0.0181587775696936,-0.0161429513611572,0.0496168880798716,0.0704165159403861,0.0343923982152321,0.0484722600653251
"1807","A","5","ufg18",3919.06,0,1,0,1,0,1,60.500356640619,4.04699215163437,0.506646983813721,0.263312029209855,0.356437620074828,0.479704652838979,0.252209747000045,0.334938894753444,5.31639697900222,-0.223633122066166,0.0294568479452375,-0.0303274871432822,0.04873383201441,0.0691707001505314,0.0339865704759553,0.0478707832182272
"1808","A","5","umc1264",3919.96,0,1,0,1,0,1,60.5001060477275,4.04717582510229,0.506885161613053,0.263131205097037,0.356431988604121,0.479694843698351,0.252197935724725,0.334921908491442,5.31640323621594,-0.223641011059075,0.0294494042269581,-0.0303193842640517,0.0487311540562007,0.0691666556849527,0.0339837512338503,0.0478666010830489
"1809","A","5","gpm427",3920.61,0,1,0,1,0,1,60.2248452322984,4.08631942339911,0.801880315277542,0.227063804335883,0.35678862895944,0.477867803226098,0.254867773682214,0.338263326257204,5.34299071474142,-0.242871366811412,0.00237949515108553,-0.0132048006764649,0.0478651659063983,0.0678994705760019,0.0341513965697623,0.0480974859835943
"1810","A","5","IDP458",3920.84,0,1,0,1,0,1,60.2118736722466,4.07756527872283,0.813607928194811,0.234392587350763,0.357135243472511,0.478304973946124,0.254996869855964,0.3384601949868,5.34273210742965,-0.243911003892722,0.00255009478211895,-0.0122977629628705,0.0481110318418023,0.0682614935945251,0.0343080722441004,0.0483238412285348
"1811","A","5","IDP333",3922.74,0,1,0,1,0,1,59.7966769153154,4.18515045452597,1.18810891425887,0.113295840905275,0.362286967544486,0.485462325966823,0.253656212740323,0.336897759709695,5.3386999972656,-0.243555685099466,0.00293459405663804,-0.0122900497576174,0.0528028800635559,0.0749553711409222,0.0369180508549027,0.0520273404829035
"1812","A","5","umc2303",3923.86,0,1,0,1,0,1,59.7936445758128,4.15645956944036,1.22145434619481,0.137287663795527,0.366191467843942,0.488741115930727,0.258063165543456,0.342336439574657,5.36927198729928,-0.264069971781032,-0.027924740252318,0.00797177204205964,0.0508683417485067,0.0722489568681874,0.0363269326927136,0.0511317024227227
"1813","A","5","umc1155",3925.86,0,1,0,1,0,1,59.9428270964503,4.6716351793243,1.12107368263566,-0.370874426745366,0.358555956319427,0.478325340726278,0.253723599035865,0.337256181670335,5.38609162521553,-0.267431683862975,-0.0464965464440577,0.019521991217526,0.0506541322751916,0.0719674343397934,0.0366901571230165,0.0516492194312887
"1814","A","5","AY111089",3927.08,0,1,0,1,0,1,59.6560769469987,4.43711810560263,1.32953457170284,-0.122206303324638,0.36993712641507,0.488387398825691,0.255429056830209,0.338916852833021,5.37802989216176,-0.305879238583413,-0.0375889889928166,0.0514141966205219,0.0493313160742412,0.069904266211641,0.0346680708747718,0.048822740252013
"1815","A","5","csu173",3928.66,0,1,0,1,0,1,59.381059561566,4.34850460495487,1.48077733800765,-0.0335058200973213,0.371294263125766,0.492735915959904,0.256959534907435,0.340701260548007,5.28783207133067,-0.278413774847757,0.0448931660452526,0.0189398269898524,0.050687581009161,0.0717747921774888,0.0343885496550304,0.0484497668395357
"1816","A","5","AY107329",3929.16,0,1,0,1,0,1,59.4491341782497,4.30904064775453,1.41676025200951,0.00464702874312776,0.369664702371754,0.490180560367916,0.255233449540403,0.338430213559444,5.28474276969769,-0.280954724950744,0.0481035599386136,0.0206350505701578,0.0506088790855327,0.0716438458990267,0.0341993695512995,0.0481973852951409
"1817","A","5","mmp90",3929.76,0,1,0,1,0,1,59.4891899146279,4.2845647723827,1.36932903423706,0.0280435271898593,0.366489584300036,0.486282830175544,0.251424986717311,0.333404459705453,5.2743940211323,-0.276459286644785,0.0567940865595747,0.0162690737962233,0.0503847300378224,0.0713042327734715,0.0336853627306926,0.0474723764320866
"1818","A","5","gte102",3931.13,0,1,0,1,0,1,59.4892132457139,4.28463565346258,1.36930499036968,0.0279773024735025,0.366483688975761,0.486276577545575,0.251417434780521,0.333394548231572,5.27439463312872,-0.27644520011547,0.0567930325653792,0.0162577969326011,0.050383900199317,0.0713030813890497,0.0336843283455994,0.0474708926400719
"1819","A","5","gpm26b",3932.11,0,1,0,1,0,1,59.2024592832651,4.47304148968304,1.62932040053624,-0.149437394557654,0.372538686917959,0.496669629390991,0.25673935747032,0.34092442228575,5.2850722400347,-0.261448334577767,0.0451448637913806,0.00574853335922933,0.0512310729588882,0.0726256076750783,0.0346090039722725,0.048789675938512
"1820","A","5","gpm315c",3933.1,0,1,0,1,0,1,59.0612477901662,4.65007500594171,1.75969256177569,-0.315200731300845,0.371695818185983,0.498125049707689,0.252425209349592,0.335963013641777,5.3041494378793,-0.245228182357377,0.026354899361828,-0.00546504046875411,0.0517552282017303,0.0735067418352145,0.0347360111762489,0.0490173859774531
"1821","A","5","gpm742",3933.21,0,1,0,1,0,1,59.0642386434146,4.65183992001101,1.75755012325838,-0.316648737869082,0.371651238491859,0.498078184023722,0.252441418168072,0.335989525605273,5.30421362732371,-0.244999056442473,0.0263390986131706,-0.00563883080776513,0.0516932265600012,0.0734166085457702,0.0347008470211947,0.0489676328832523
"1822","A","5","IDP2140",3936.27,0,1,0,1,0,1,59.1707836864918,4.70282074443723,1.67621312393759,-0.358703561524119,0.36955879743709,0.495482299643271,0.251445343609151,0.334542955394507,5.30815437407469,-0.237739116809708,0.0240969967836136,-0.0113099215706673,0.0507036148657486,0.0719140950225212,0.0341231754928139,0.0481048458601854
"1823","A","5","IDP1655",3936.38,0,1,0,1,0,1,59.1707672903185,4.7028250337158,1.67622851696915,-0.358708167567276,0.369559223992059,0.495482985301728,0.25144605658514,0.334543917860511,5.30815370207828,-0.237738427209772,0.0240974576214123,-0.0113104944118201,0.0507037477545326,0.0719142902576653,0.0341233161829819,0.0481050444324028
"1824","A","5","IDP1625",3936.39,0,1,0,1,0,1,59.1707658012534,4.7028254191449,1.67622990240792,-0.358708579017052,0.369559264660963,0.495483049887941,0.251446121722628,0.334544005848633,5.30815364148746,-0.237738367673177,0.0240974991189458,-0.0113105437225637,0.0507037597557586,0.0719143079058869,0.0341233287951064,0.0481050622535916
"1825","A","5","serk2",3943.37,0,1,0,1,0,1,59.1701075234658,4.87036205572857,1.56110375163174,-0.470660904653929,0.388197744887363,0.520005193277345,0.254972292540729,0.339565163586779,5.30729529527205,-0.245696411709113,0.0249374912403138,-0.00293700683332574,0.0551673185793631,0.0783223833011538,0.035863756699937,0.0506192246259481
"1826","A","5","IDP411",3944.27,0,1,0,1,0,1,59.2558485990209,4.73127885175522,1.44680522691266,-0.336373410114097,0.390490854046331,0.520325346380982,0.254814968654777,0.33871116728332,5.27929007088822,-0.260463176151502,0.0479044431239641,0.00700565149733224,0.0587352225307292,0.0831942988257428,0.0375980425322033,0.0530435328770394
"1827","A","5","gpm922c",3948.32,0,1,0,1,0,1,59.6813849427313,4.61033253384105,1.04927754010164,-0.225430028811079,0.410036876949988,0.546538227226158,0.259914797426183,0.345595281479664,5.29969918220018,-0.268158955664974,0.033897556059713,0.0115987928962164,0.0595759291643695,0.0845779067569354,0.0372950063387222,0.0526963403767998
"1828","A","5","IDP211",3953.03,0,1,0,1,0,1,60.1243608516293,4.74312315690112,0.6950619782188,-0.313881728554365,0.423129600498877,0.561193034733537,0.269922573141394,0.357893900958908,5.29877115676587,-0.271541450240362,0.0364840994478549,0.0144777232315527,0.0576497980256621,0.0814344990628208,0.0363118203790619,0.0511496161919958
"1829","A","5","gpm706d",3969.08,0,1,0,1,0,1,60.5695413659568,4.68677459655858,0.341050968126049,-0.25975549456176,0.497914733309556,0.653269073243152,0.317297641807366,0.417332596427231,5.40733186323745,-0.297335996136415,-0.0452985340374156,0.0342758187526484,0.0655005490693581,0.0917943119710546,0.0422664169611634,0.0591325822808379
"1830","A","5","mmp104",3972.47,0,1,0,1,0,1,60.9659000308217,4.2957117551935,0.0373035756420441,0.0316490520553916,0.495054111832491,0.654208613999598,0.295925115855001,0.391638259377879,5.21906528021656,-0.255350040117995,0.0846386091411995,0.00197373930425843,0.0745654349836534,0.104480212995079,0.043643569039617,0.0612286948597968
"1831","A","5","IDP2361",3978.1,0,1,0,1,0,1,59.5493783878835,4.04474606749874,0.941516384731094,0.200745759370493,0.484710332157209,0.646339976402081,0.285071525228769,0.379453304155671,5.10420746480302,-0.195028301074123,0.149808939126127,-0.0358831379813951,0.0737319133881806,0.102873677646522,0.0418272269437625,0.0584836047840108
"1832","A","5","IDP163",3978.73,0,1,0,1,0,1,59.2990043842838,4.26261741561599,1.13353401346471,0.0617559525675225,0.447173590762333,0.598139088362526,0.271105306812224,0.361491239291975,5.04086221858981,-0.188638600474914,0.191394312750877,-0.0396243548079914,0.073809698151813,0.103179699066163,0.0424692537708461,0.0594783590928447
"1833","A","5","IDP290",3980.33,0,1,0,1,0,1,59.6887070129752,4.99819950009991,1.01294135132892,-0.497360361818305,0.410704929676426,0.546370854841171,0.26124626405529,0.347153240971608,5.23694402401322,-0.237219177838813,0.0792962680729135,-0.0091521725496467,0.0570067089219441,0.0801365067551191,0.0352461641087324,0.0495648996123843
"1834","A","5","IDP335",3981.37,0,1,0,1,0,1,59.9576313662089,4.94842349093435,0.786948317878044,-0.448704949149741,0.411111087512956,0.550348305615437,0.260655365139724,0.34739078668674,5.18682962912308,-0.215221506753678,0.113559738027272,-0.024984673817205,0.0614826374121563,0.0865738549333678,0.037469946545622,0.0527398921815507
"1835","A","5","IDP237",3981.61,0,1,0,1,0,1,59.8348878169189,5.01502889908837,0.902484933744271,-0.511980349429491,0.393826510973832,0.52859208056543,0.256026258321637,0.341507375274433,5.15762485766211,-0.202709438160222,0.136300779553504,-0.0336610499835396,0.0574226088697292,0.0808443618406616,0.0354802184670202,0.0499353970049371
"1836","A","5","gpm839b",3983.31,3.15990824240181e-12,0.99999999999842,0,1,0,1,59.0429465532669,4.92710304290552,1.4211573938784,-0.419663708227897,0.416557294252093,0.556719447606923,0.260213127687125,0.346733167523052,5.1595266078934,-0.220866257546618,0.125169311456893,-0.0195545044707703,0.0734569624140785,0.103375665652438,0.0440237634292488,0.0619579947627618
"1837","A","5","gpm41",3983.66,0,1,0,1,0,1,59.0429659832821,4.92714115048073,1.42113448703584,-0.419688462180168,0.416560789421714,0.556724059738566,0.260215228070446,0.346736092219919,5.15952063789644,-0.220869251183438,0.12517288421873,-0.0195521890693506,0.073455691362159,0.103373944149961,0.0440229489084422,0.0619568973382979
"1838","A","5","AY109938",3985.17,0,1,0,1,0,1,59.1492492238506,4.81468004931674,1.32603380248691,-0.334418946257331,0.436459842239359,0.580925817284937,0.269202889303112,0.357959717413924,5.19526155931744,-0.240377502720114,0.100862782855871,-0.0071670911953654,0.0699548867875902,0.0984659631994049,0.0418337678915812,0.0588869938758104
"1839","A","5","gpm282",3991.83,0,1,0,1,0,1,59.4815014916514,4.56693827947068,1.11029971739643,-0.157570913444768,0.419754463916897,0.55928923946792,0.261570446359604,0.347930101867409,5.18287595042298,-0.225244995930979,0.111976858454796,-0.0182590322231518,0.0663580424776902,0.0931671204077706,0.0398470457282214,0.0560069675700976
"1840","A","5","umc2305",3994.77,0,1,0,1,0,1,59.8678886293248,3.8923040128315,0.758467283514504,0.30198683007709,0.456597259929173,0.609041163475895,0.274864660851577,0.365784221617052,5.07526273636657,-0.205663758306334,0.171634450558595,-0.0301505907881542,0.0715100559860623,0.100069154717058,0.0411178791694315,0.0576170818194873
"1841","A","5","nfd104a",3998.39,0,1,0,1,0,1,58.8360981608867,4.34040092275182,1.37539699189633,0.0147629102155471,0.491651210520274,0.656614855243171,0.285422525609491,0.380505156076465,5.1000361810632,-0.187956589270523,0.148309875482756,-0.0392676789070556,0.0810549031882084,0.113061634332438,0.0454699068039168,0.0635750301055065
"1842","A","5","umc1752",4003.47,0,1,0,1,0,1,59.1586692831772,2.75780893449952,1.32531668713771,1.12226234586926,0.4060390813203,0.550054705801301,0.256623783718702,0.343388302753465,5.08629058693676,-0.165957919586793,0.173000756886517,-0.0735473641377604,0.066063306179209,0.0930987021376306,0.039402709695376,0.0554984894068188
"1843","A","5","umc1941",4007.67,0,1,0,1,0,1,59.9081145143965,3.15649189926022,0.857809013228174,0.906198959501067,0.387840699507304,0.53227459986431,0.253575189468938,0.340743727001034,5.16080621619085,-0.112597571879149,0.135754838501928,-0.113068863710006,0.0602635879747842,0.084987432304093,0.0374064421844113,0.0526962497596287
"1844","A","5","umc1524",4008.57,0,1,0,1,0,1,59.9077585731697,3.15703251251955,0.858154305758023,0.905805513806007,0.387755158549959,0.532168178864094,0.253514446935892,0.34066830499509,5.16081320966686,-0.112635909594452,0.135754284174008,-0.113047658058675,0.0602538071649668,0.0849753292369647,0.0373991841222828,0.0526870871601882
"1845","A","5","umc51a",4008.77,0,1,0,1,0,1,59.9077703584455,3.15701556737899,0.858152396235549,0.905825452925852,0.38775694123342,0.532169949848204,0.253518878152087,0.340673882749832,5.16080564561397,-0.112636144910276,0.135760924760809,-0.113048026170009,0.0602543869929031,0.0849760744753537,0.037399961772514,0.0526881332753653
"1846","A","5","php20531",4009.27,0,1,0,1,0,1,59.9077929011359,3.15697053189801,0.858149758106534,0.905874166477567,0.387761321900431,0.532174486963684,0.253528948635492,0.340686597266575,5.16078704358439,-0.112636062825552,0.135776770199714,-0.113049113868224,0.0602558761783182,0.0849780136148344,0.0374017924756433,0.0526906058344159
"1847","A","5","npi458a",4014.77,0,1,0,1,0,1,59.6485749874158,1.9800685121964,0.956537823603417,1.63827691752673,0.425090212023621,0.574798999047426,0.263151946591261,0.351911670472728,5.12205108943764,-0.177010033223458,0.149271786484487,-0.0698544504595895,0.0642253233430305,0.0905838521772848,0.0379402138782635,0.0534715860621305
"1848","A","5","umc2306",4015.17,0,1,0,1,0,1,59.6495674751757,1.97783767273862,0.955711772640552,1.63960145651723,0.425130220504599,0.57489022352288,0.263186879661536,0.351972962798026,5.12167088379863,-0.176767281589171,0.149507631013813,-0.0700059047773846,0.0642574145848486,0.0906306220369522,0.037958094798482,0.0534976785415474
"1849","A","5","bnlg609",4015.77,0,1,0,1,0,1,59.6510253911672,1.97438230619154,0.954512862269695,1.64169074116955,0.425191857205565,0.575026851681911,0.263248812923927,0.35207617277845,5.12105482602957,-0.176402672821257,0.149893831309587,-0.0702343256639228,0.0643316853783154,0.0907373005925603,0.0380012621466778,0.053559645409217
"1850","A","5","gpm428a",4016.86,0,1,0,1,0,1,59.6790286255414,2.67305981035308,0.907272889550452,1.12843491151654,0.430421651459175,0.586895155021765,0.266298083025954,0.358588728396139,5.03482625732618,-0.125018977582666,0.20041990607384,-0.0907840663784135,0.0651172860581034,0.0915283769987415,0.0379833985422512,0.0534157328467654
"1851","A","5","IDP269",4017.62,0,1,0,1,0,1,59.4830615928234,2.93224593958779,1.02577981749723,0.945159002734962,0.430769346691894,0.586317783497966,0.264237703103033,0.355641916375575,5.02454770704878,-0.133847121473026,0.203919090058418,-0.0825721790265971,0.0654988385874389,0.0920594463802418,0.0378660432929333,0.0532515700452392
"1852","A","5","sdg117b",4020.2,0,1,0,1,0,1,58.7668535264411,4.22671838765597,1.79674748447368,0.0835277965298757,0.394678660044067,0.525644565570068,0.255086029191402,0.33873908343236,5.25561524130764,-0.245173176529255,0.0610047468041811,-0.0106666928647092,0.0593865577717139,0.0837488394443324,0.0374868137958456,0.0528041372390221
"1853","A","5","gpm363b",4020.21,0,1,0,1,0,1,58.766856492085,4.22671767574719,1.79674537394074,0.0835283956211357,0.394678649785793,0.525644552067483,0.255086024227124,0.338739077589234,5.25561547223069,-0.245173173978105,0.0610046015184978,-0.0106666978431149,0.0593870696017737,0.0837495611642584,0.0374871392475247,0.0528045957687248
"1854","A","5","IDP3847",4021.47,0,1,0,1,0,1,58.9421682592284,4.59237771649635,1.70153540315711,-0.211867534638044,0.387905135119938,0.520151408670979,0.255282623367432,0.340084856630241,5.25498465175593,-0.214457084989784,0.0642427884383192,-0.0303370358162486,0.0544441764794319,0.0767899990088653,0.0349139013988722,0.049188405692583
"1855","A","5","gpm139f",4024.55,0,1,0,1,0,1,59.0754946032371,5.21108362183486,1.49030666898106,-0.674067403587211,0.422600337835739,0.566074717674253,0.266354051579295,0.355315398782361,5.29486378130573,-0.232845171976852,0.033510475208657,-0.0110125635419471,0.0626412861439132,0.0886505640786819,0.0390226638171634,0.0550794268626499
"1856","A","5","gpm893",4026.69,0,1,0,1,0,1,58.8656652509572,4.74283814431359,1.62913700145168,-0.321433067428038,0.424867913974451,0.56597653322899,0.265408051405318,0.352894499193367,5.29004913704865,-0.265105945513478,0.0352368192757772,0.0098575667628815,0.0589823284063422,0.0836115689036388,0.0364029884264668,0.0514143278217397
"1857","A","5","gpm425c",4027.39,0,1,0,1,0,1,58.480708940771,5.06098030393078,1.96124051319742,-0.568739634681184,0.428327313864214,0.563235844997297,0.266145805074594,0.351931478125129,5.3473359439314,-0.316249885739777,-0.011937179526355,0.0524865509691733,0.0546885444043131,0.0773306293712298,0.0341218481491361,0.0481235550925241
