"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add"
"1385","A","4","gpm706c",3061.7,0.0515178114322488,0.82044290651948,1.85096106250235,0.173671658465689,1.90527884845435,0.385721595770442,5247.17431320968,-336.205419824856,38.5876894966144,323.915155436783,311.633785675558,79.5029918779075,16.0499461965193,-1.39636466505117,-0.211749428932795,0.541524798255545,0.522630296972912,0.213176071076201
"1386","A","4","gpm258",3061.89,0.0513579520813014,0.820716961131324,1.85326191394931,0.173404490579846,1.90736483792314,0.385319499905498,5247.24452785075,-336.219930507125,38.5346748816075,323.924321677298,311.631743302131,79.5173416277974,16.0501361138418,-1.39638541906347,-0.211886645584854,0.541551541106675,0.522641304156817,0.213203583032336
"1387","A","4","umc1142",3062.56,0.0723391305172068,0.787960966394358,1.96598937054432,0.160874211929477,2.04212546868026,0.360211927103898,5235.64202612252,-334.343303534474,46.246370977092,324.495153143789,311.552079467627,80.4006807294805,16.05961262734,-1.39781308665154,-0.218604051270324,0.546305810466076,0.526234699990141,0.216229291524705
"1388","A","4","gpm26a",3063.54,0.0586531580496413,0.808637483140829,1.86916665000549,0.171570554634362,1.93340231587997,0.380335638102576,5242.65053386664,-335.358944465275,41.6489993522018,324.418076924378,311.628831498742,80.4156946805655,16.0519306838055,-1.39673880012379,-0.213141009111836,0.544026289141843,0.523744899073932,0.215724885279187
"1389","A","4","AY105043",3064.36,0.0540880777941132,0.816096539069509,1.58303717207325,0.208323755249457,1.64158773555674,0.440082148755945,5247.15042848752,-336.007653890435,39.1778528335217,323.330452195472,311.881532169835,78.7748542092786,16.0274980088489,-1.39363171462254,-0.195512052524573,0.543004363699204,0.524383497759182,0.213521667585032
"1390","A","4","umc1702",3065.26,0.0265477484425412,0.870569771970209,1.45144444000803,0.22829632125791,1.48285123660692,0.476434217800105,5264.65862440205,-338.784449164591,27.2835208206931,322.969146328162,312.006339061466,78.3109119376352,16.0160046269189,-1.39335231035889,-0.187254926456387,0.548860833972678,0.530292374118735,0.215717944366127
"1391","A","4","mmp155",3065.56,0.0211156224467724,0.884464418131892,1.41057851064999,0.234960380931062,1.43370007939358,0.488287923620055,5269.22509852733,-339.70179223186,24.1770386487435,322.678830464199,312.0447841864,77.817250346917,16.0117429258818,-1.39304903065174,-0.184165575466756,0.550265028728685,0.532305742030203,0.215501697827032
"1392","A","4","mmp149a",3066.46,0.0100545282266832,0.920128171472068,1.1855507526165,0.276228862814608,1.19602706604198,0.549902915823544,5280.77191953955,-342.072095256797,16.4946000800712,322.049991991984,312.284330970107,76.9428429317702,15.9903612175449,-1.38992066339947,-0.168502675496267,0.548903078005436,0.531884220377528,0.214146391880805
"1393","A","4","mmp86",3067.46,0.0101561894457963,0.919726753750605,1.18625531996048,0.276086206032338,1.19689132999926,0.549665336524972,5280.67230782875,-342.059319636633,16.5753747292638,322.04533986585,312.287659564507,76.9315983663989,15.9903757046335,-1.38996392707765,-0.168513430010885,0.549441836103179,0.532446541859427,0.214338347848081
"1394","A","4","nfd104e",3068.37,0.0149191028393794,0.902785150501065,1.229633534906,0.267478318640453,1.24700343492109,0.536064002462509,5275.34024197553,-340.929603310801,20.2361793723801,322.363556786159,312.237138798106,77.4881229230864,15.9952114769477,-1.39026645516064,-0.172052576815423,0.546439494591515,0.52876841524429,0.214017271918967
"1395","A","4","IDP326",3073.64,0.00174101934566711,0.966717506537419,1.24841300957532,0.263855800434291,1.24940855445024,0.535419740921056,5314.10947238816,-348.296074634291,-7.02018944997766,322.953987522015,312.140263732177,78.6975821604732,15.9975666129148,-1.38467758660947,-0.173924432795063,0.538213324825739,0.519404667411746,0.212157504826504
"1396","A","4","nfa104",3074.96,0.0187455058927064,0.891098592244981,1.44860694712631,0.228751611201372,1.46166176509719,0.481508746621008,5337.22090564181,-351.957810123994,-23.2891299689783,323.568265226396,311.927791162395,79.5479319395514,16.0184961282198,-1.39011102697129,-0.189317082057922,0.530655562259529,0.51125875369898,0.210174103853131
"1397","A","4","gpm117b",3077.52,0.0326347846687465,0.856641520300764,1.4468248531497,0.229038115760587,1.46881739136442,0.47978907646705,5347.58202458461,-354.440664932485,-30.5171328137821,323.287899532881,311.934236179987,78.9846020206838,16.0202686748571,-1.39535534809752,-0.190688491292169,0.527712247980384,0.508983828226861,0.208580596701577
"1398","A","4","AY110562",3080.46,0.0231429244128807,0.879085990712664,1.27282978088053,0.259236485480316,1.29185677596771,0.524175677741406,5358.70934779794,-372.695696521476,-25.5397144391359,325.013572845757,313.774018012876,78.5043367058359,16.0217994375648,-1.40808119603673,-0.180887876208661,0.528206002840218,0.50781943255845,0.207558299758881
"1399","A","4","AY110355",3086.56,0.0732596379178947,0.786648562256385,1.76868978684827,0.183544311378592,1.84599635550327,0.397325999530947,5389.27897959621,-382.804817855958,-44.8532970611782,325.120236857648,313.743517642007,77.476268503953,16.0627591783038,-1.43215168548205,-0.208835217803224,0.528837266924088,0.510019616631989,0.206467029609293
"1400","A","4","IDP2421",3089.66,0.0375801249788762,0.846288684949938,2.11012799484048,0.146327078190575,2.14996730145481,0.341303335316646,5350.09659349261,-356.381949198106,-32.0683951386748,322.917667209854,311.475366391268,77.3692039525399,16.0680540737808,-1.41847025786862,-0.225037805325257,0.524923807604731,0.508792240246759,0.204657649952315
"1401","A","4","IDP2356",3089.68,0.0375802033195188,0.846288526731377,2.11012936992748,0.146326946705288,2.1499685388891,0.341303124146486,5350.09667310333,-356.381958373953,-32.0684387463608,322.917682409384,311.475367975383,77.3692286807764,16.0680542933173,-1.41847025458792,-0.225037948779505,0.524923587318117,0.508791978070479,0.204657613187382
"1402","A","4","mmc0371",3091.36,0.0438146141706987,0.834198902691938,2.11635496488667,0.145733021103224,2.16301044232862,0.339084743788702,5351.19637306224,-353.983841565039,-34.8477231347941,323.446548469929,312.952151023489,77.8617374302654,16.0693136489007,-1.41993104655317,-0.2256913979839,0.514584856756862,0.501707482560595,0.203582929325148
"1403","A","4","umc2284",3092.46,0.0437182632064185,0.834378662184315,2.25768670203516,0.132952532006039,2.30467226660147,0.315897927030996,5347.8711146947,-350.059282090948,-34.9887083633645,323.706178754349,312.378198916667,78.2636482510735,16.080848138952,-1.42280157997246,-0.233351827032706,0.516095969008925,0.500843289297631,0.203808741824678
"1404","A","4","umc1945",3093.26,0.0435012469582339,0.834784302489823,2.36185358754564,0.124334375981725,2.4089646213062,0.299847187034743,5344.98379691751,-346.836888616315,-34.9861770570422,323.86088185359,311.914259708595,78.4532880209487,16.0891826531362,-1.42491476555151,-0.238801750184313,0.51740574698458,0.500671605155203,0.203712686336577
"1405","A","4","gpm168b",3094.97,0.0387111809200534,0.844021950508629,2.22723531309765,0.135596285388429,2.26960338412061,0.321485868213593,5335.27765869124,-339.999574999401,-32.603142157477,323.334047876686,311.103522943591,77.5014996086539,16.0804172538109,-1.42468067819819,-0.231554627536091,0.52224925089687,0.50377592877584,0.202822390240623
"1406","A","4","mmp74",3095.26,0.0387078154339081,0.844028643857187,2.22717344044894,0.135601716609153,2.26953874806796,0.321496258170236,5335.27448676405,-339.998636136278,-32.6012453362477,323.333374013642,311.103482015166,77.5003592681414,16.0804113764025,-1.42467877722113,-0.231550562881094,0.522251650184834,0.503779754935107,0.202821269651012
"1407","A","4","IDP554",3095.47,0.0386121598423932,0.844219012208044,2.22794871281057,0.135533680288051,2.27024897790431,0.321382110321823,5335.17214935935,-339.941044463125,-32.5605688410158,323.33433597597,311.099996629748,77.4994505921495,16.080482637783,-1.42470524084678,-0.23159482129752,0.522384778775106,0.503902174777946,0.202863911964862
"1408","A","4","gpm527a",3095.57,0.0180897164837646,0.893008779321961,2.15959212878853,0.141682294204002,2.18520811679339,0.335342105296541,5318.72289159891,-335.503093774273,-22.3876042249718,323.552266802509,311.753640817911,77.8417801433554,16.0772516820357,-1.42599962785602,-0.229269356332496,0.52365429356365,0.505844310902191,0.205100609713196
"1409","A","4","IDP1676",3104.17,0.0303405406667489,0.861719788365637,1.98562446450863,0.158799132963838,2.01566471908622,0.365009331656921,5238.10051937188,-310.524317844256,28.5791389372224,323.023223461895,311.100394627949,76.717203680732,16.0655399167157,-1.42802355977457,-0.219043999080271,0.561498510098596,0.539656969519039,0.21709333512945
"1410","A","4","IDP2418",3104.96,0.058371392763913,0.809088786541674,2.28799669014121,0.130378107497639,2.3509177873343,0.308677297125048,5246.21462702011,-335.823766501851,40.4951286095806,327.103390152067,313.173912861439,78.3809860142089,16.1136554567112,-1.45063506673962,-0.236953187915659,0.553523231726802,0.527842100376624,0.213955963813343
"1411","A","4","gpm563b",3106.81,0.0455346326818567,0.831023984799025,2.10199159746796,0.147107415874509,2.15314314566391,0.340761802276072,5253.80798175333,-337.366553089822,35.7363722198228,326.8588015381,313.263110422975,78.3184558587742,16.0983745021864,-1.44658408281748,-0.227022384080558,0.555305716241658,0.529276604701927,0.215158645072626
"1412","A","4","nfd105",3108.43,0.000716197036899046,0.978649675320435,3.76164106418519,0.0524410862127393,3.76267851695233,0.15238588494712,5215.87073208344,-257.776676818548,4.48472688632865,302.931469487954,288.988031534589,78.3154508091579,16.0155736920182,-1.28110820069165,-0.299912519469348,0.535609123920105,0.519833577086527,0.210182237467026
"1413","A","4","gpm936a",3109.13,0.000724769136046935,0.978522315972296,3.763899901788,0.0523702971728746,3.76494710086138,0.152213132858015,5215.79312338349,-257.726084973059,4.51150327144236,302.921218591481,288.973529334358,78.3153283126153,16.0156169596604,-1.28105453524075,-0.30000091953249,0.535366914540217,0.519594530455845,0.210082935684582
"1414","A","4","umc2027",3109.86,0.000344109448047458,0.985199940782481,3.99366522864173,0.0456716131281582,3.99401309623086,0.135741009853851,5211.32877653059,-251.256608227869,3.09210828676115,301.542037718198,285.832678013818,78.0355982616407,16.0249040655933,-1.28528641620627,-0.309000831721424,0.54692903467541,0.524214543890461,0.211844841572909
"1415","A","4","gpm265",3110.12,0.000369912832759781,0.984655138042402,4.03497416109033,0.0445663578024714,4.03533381501575,0.132965323873797,5209.57934212608,-249.537316914696,3.21063953483382,301.4631311995,285.565199675554,78.1282238382283,16.0266073815163,-1.28500406743326,-0.310700929661079,0.541074562133616,0.518143051354057,0.209507703826209
"1416","A","4","IDP852",3113.65,0.000567824632385504,0.980988951196532,4.56032579206616,0.0327208485055235,4.5607182120208,0.102247482436486,5187.92396247128,-227.464034102004,4.00358461405931,300.589894173538,282.208276288573,78.4991052566176,16.0499680629747,-1.28471431099808,-0.330377456036071,0.55880676262059,0.530651140578724,0.213203187302695
"1417","A","4","mmp97",3114.56,0.00414663893345397,0.948656187801148,4.32372811881214,0.0375844925693032,4.32795353566305,0.114867410514008,5196.93641904728,-244.719306173908,10.741402477507,299.088684726822,284.113000911401,77.9062963308125,16.0211609815673,-1.27187805711249,-0.323479046576023,0.54652848634032,0.528947115031303,0.213467769487991
"1418","A","4","gpm458",3121.77,0.00114019792345679,0.973063097126597,5.36328442078359,0.0205650073744048,5.36977710528338,0.0682287974918565,5154.39852766018,-191.612406812673,5.64046708831254,292.034344060684,276.13138866661,77.8809416256293,16.022796368097,-1.23728240442338,-0.368914444254444,0.533794022360386,0.519626079295618,0.20958791259058
"1419","A","4","gpm654",3122.18,0.0472366184235839,0.82794348903459,9.12464482885687,0.00252188841096841,9.16359920954026,0.0102364581317924,5180.40737157915,-173.118275930807,-35.9701044637754,284.866927235407,266.803522815203,77.2900072305262,16.1022602952903,-1.26085554448233,-0.471796340600301,0.469739044620996,0.460916689956533,0.184932382498852
"1420","A","4","AY110310",3122.46,0.0698599201075944,0.791540845411207,9.66362252957666,0.00187952634825044,9.73073383414617,0.00770899910908579,5190.1483053367,-173.611629291113,-44.3718659210933,284.771149107704,265.442571414997,78.3961537445153,16.1145581711837,-1.25563593978751,-0.485750167668306,0.467614184464089,0.458112762746481,0.18468367269734
"1421","A","4","mpik3",3127.26,0.0821820490228703,0.774361858208897,9.22471448370762,0.00238769925233374,9.30662544033129,0.00952997942618532,5206.11050297819,-187.727289910875,-47.6742240643664,285.015534451233,265.886810073134,77.6829476902436,16.1075893718211,-1.26214475894339,-0.473372496523446,0.473692560705341,0.463038527460977,0.185904150105308
"1422","A","4","IDP1667",3129.8,0.0672184874926649,0.795430563156606,9.26274350462397,0.00233862433818916,9.33678465975452,0.0093873491629991,5202.95572106491,-189.992822953932,-43.0783355178915,285.082705274097,265.50660658096,77.6068667592878,16.1106080225737,-1.26401311335173,-0.47347799348307,0.475817963345521,0.46456334903178,0.186012240016095
"1423","A","4","IDP2466",3131.26,0.00426495730294832,0.947929855220866,4.05537934718416,0.0440308250175434,4.06111041176986,0.131262623132827,5167.70106465104,-212.535645627501,10.6941053358326,295.224131701463,282.005812189394,76.3787734372124,15.9810270338443,-1.24824390926136,-0.314369052841592,0.540629184341947,0.528480540315929,0.211093241466845
"1424","A","4","IDP1943",3133.76,0.00242254780694676,0.960744463419723,4.42305724823451,0.0354564547157541,4.42430802769041,0.10946460611035,5199.24170284425,-244.935268418343,8.36996043644051,300.448565294682,283.928992661675,79.4339738889429,16.0383547017142,-1.27969213864388,-0.328106044364143,0.545679207390385,0.519769026285201,0.214429724597212
"1425","A","4","IDP1684",3133.77,0.00242247932897022,0.96074501779242,4.4230640674741,0.0354563130290335,4.42431487539781,0.109464231320196,5199.24190509176,-244.935321006815,8.36984456698787,300.448572567296,283.928999506151,79.4339998612157,16.0383551290662,-1.27969225448041,-0.328106418094061,0.545678728095843,0.51976857202212,0.214429619676927
"1426","A","4","IDP2349",3135.98,0.0452932925164189,0.831465640510832,8.62392533158585,0.00331776117373646,8.67493835272137,0.0130695631423592,5250.2526669112,-248.684120003494,-35.3555113753885,292.953284305908,273.813189718058,77.6680977858641,16.1523370739633,-1.32183470195537,-0.452835561371398,0.470996608595541,0.458168997244322,0.182858917511615
"1427","A","4","IDP600",3138.76,0.578832696136152,0.446770230836936,5.2223964619412,0.0222978023649756,5.81754550152008,0.0545426262081123,5384.28770401389,-297.242241838476,-122.601095558869,296.940517771836,286.489504126482,75.2283333615822,16.0291190264764,-1.29388788512203,-0.352674083300353,0.459749134628868,0.461727898873685,0.18336290354542
"1428","A","4","IDP308",3139.55,0.336015647561257,0.562138144401203,5.61410278497996,0.0178165004834446,5.95490318495392,0.050922439779037,5339.91897894195,-284.394613923172,-92.8754702036945,296.384015704742,285.755390192921,74.8555956486229,16.0430867026627,-1.30271683316487,-0.366116954660658,0.475623857503853,0.477805729755802,0.189629439047409
"1429","A","4","IDP851",3140.9,0.214737434798249,0.643079321990905,6.6664115840357,0.00982468062031391,6.87081960847758,0.0322122068277974,5251.81590297474,-209.61714256547,-74.7429481781516,288.581765483386,276.99708924547,75.3297512899581,16.0208449903608,-1.24497905576943,-0.402797616609164,0.471371103959449,0.475372536191859,0.189015110956217
"1430","A","4","gpm366",3146.69,0.154471453494715,0.694298383202692,5.5059580379698,0.0189517954718773,5.65294926051887,0.0592212629421036,5345.00382745501,-315.635940597065,-65.1524422912213,308.581730304912,296.099261102357,77.504888236848,16.1394469292903,-1.38893445742935,-0.369306899252968,0.483812995551322,0.478732854702041,0.194625735602499
"1431","A","4","gpm903b",3149.47,0.234923693905835,0.627896774976873,5.73782862629363,0.0166033060536169,5.97056012940399,0.0505253512000136,5367.12455081598,-319.528749709665,-80.9635090040712,308.61858659342,295.585538167285,78.0781961495255,16.1476821331052,-1.38524056592967,-0.377177820412853,0.480573960908416,0.475323594591233,0.193439585494235
"1432","A","4","bnlg2291",3152.27,0.20209384206112,0.653036038944645,2.93749293136298,0.0865449645223277,3.14554267542963,0.20746941708528,5361.35871030435,-326.042480758602,-72.4327353345882,310.671605145308,304.107823653699,75.3189585039268,16.0170418159598,-1.35129896625895,-0.262741171197308,0.48694955512386,0.493206809997538,0.195892387987408
"1433","A","4","bnlg1137",3152.47,0.201964070473263,0.653140153836013,2.93788312042991,0.0865240584967499,3.14583930663818,0.20743864841511,5361.33297423658,-326.041358519996,-72.4108897502963,310.671949129015,304.106985950542,75.3204324699662,16.0170680316803,-1.35130604327019,-0.262765656712632,0.486929430337036,0.493184972744209,0.195886889136354
"1434","A","4","gsy289b",3159.18,0.246493683227991,0.619554876240897,2.83305277278897,0.0923426738823592,3.0828430274256,0.214076572249016,5410.13611625099,-365.023434551789,-81.1769445730579,315.31872054952,307.906144009132,76.4048664680938,16.0445660270096,-1.37976908593141,-0.258576595866494,0.495599028457257,0.499094033356535,0.199782958315662
"1435","A","4","gpm117c",3160.82,0.15786924760778,0.691125873070109,3.15606005236633,0.0756455455863765,3.31726986254105,0.190398710111837,5390.31039869009,-360.156055209409,-65.6633869329199,315.681850096,307.529524861695,77.2546877247473,16.0614056582,-1.37713141788188,-0.273030856535164,0.487061772995802,0.490372378087121,0.196682681736976
"1436","A","4","IDP3905",3166.72,0.201216386739631,0.65374080000565,3.03624941706696,0.0814238426094205,3.25800035314045,0.196125567068548,5363.20336596353,-319.910915530985,-74.6263184408215,310.652390132169,301.217605539253,77.7558816578246,16.0243453027913,-1.32857111573962,-0.269703482883263,0.504803559347485,0.503852211692845,0.202149827558978
"1437","A","4","umc104a",3168.77,0.140099364747824,0.708182250275667,3.04500879929893,0.0809856770019245,3.19434074113738,0.202468619359757,5237.84662357084,-211.496088852037,-60.62064066382,293.254348427976,286.190644320208,75.5416428389788,15.905995249167,-1.21056540902603,-0.2793871822089,0.490868867129063,0.496971713220777,0.198586382181975
"1438","A","4","mmp147",3170.87,0.0951798874732285,0.757692482892314,3.06430408547609,0.0800294231138965,3.15034218873673,0.206972137884403,5223.92906696161,-208.503012144401,-49.5088273451969,293.238364151211,286.489005328176,74.8556566553909,15.9068360463861,-1.21592180285298,-0.278173693004884,0.497715890338812,0.504386940896225,0.200411223384601
"1439","A","4","umc2038",3171.37,0.0913920240977942,0.762414888519061,2.96943016895675,0.0848517380354288,3.04821100622276,0.217815805311451,5224.03392611112,-209.404334831758,-48.5703743716798,293.496688877382,286.795011516857,74.9423296920058,15.9052695907548,-1.21570491319549,-0.275280513030554,0.502507274565439,0.509157720696397,0.202463051010868
"1440","A","4","umc19",3174.27,0.0151287204422638,0.902107997865124,1.09679199489409,0.294971206769411,1.10047001255766,0.576814239483108,5236.5524871249,-252.108410588509,-20.1173763964326,300.856784840478,296.780938646531,76.3204968666205,15.8582414678966,-1.23746753206819,-0.185319215814834,0.515608799687205,0.522873307897157,0.211235494028845
"1441","A","4","IDP1671",3181.68,0.015964140530782,0.89945544907153,3.00100885099202,0.0832126857686746,3.03238406715491,0.219546322216357,5501.20020477813,-530.871227365095,-19.4179264206552,327.483741360831,331.148426839939,71.8198631341555,15.6369610011934,-1.62123923480423,0.294308242853339,0.485193317726289,0.493417566940555,0.198554298221248
"1442","A","4","IDP1421",3182.89,1.49065043365655e-05,0.996919459747937,3.56720308854083,0.0589314920984342,3.57221804981844,0.16761107303155,5500.60132959508,-551.942192305894,-0.5593367275928,324.120113181254,328.840414187719,72.0330651752649,15.6307420498148,-1.64081051032417,0.317994939880486,0.483987594307395,0.49981535381097,0.200365839803998
"1443","A","4","bnlg1189",3188.07,0.0264063936534948,0.870911780228642,6.4378949598263,0.0111710947448487,6.46386998710999,0.0394810292910435,5341.25216822304,-415.371599996419,25.2844880155569,294.027283209955,300.144196709111,72.7512239559584,15.4045072357368,-1.51694079158647,0.407529725583352,0.475001281415679,0.495113888723812,0.199670544186453
"1444","A","4","bnl5.24b",3190.27,0.0468373908550471,0.828660784051859,7.09196276825731,0.00774303997460269,7.1346433648654,0.0282313650744418,5303.02913805285,-382.679157339044,33.6001572624229,293.763166002408,300.26336463332,72.6067139589753,15.4178958456903,-1.54135471607573,0.421937015600144,0.472224976044711,0.495920573075399,0.196953080674936
"1445","A","4","asg33",3197.57,0.063920199232805,0.800403878013709,3.41806443744271,0.064486580273426,3.47141315014689,0.176275604325251,5283.43107022588,-374.650020465337,38.5420565031241,305.614388507309,309.205528061927,71.2856917540745,15.4631325563171,-1.4617553434227,0.30044100194638,0.514856344249736,0.515181725663269,0.209557883725859
"1446","A","4","gpm108a",3199.89,0.127444823766999,0.721096184537707,3.38296560786879,0.0658734261296424,3.46016572812288,0.177269720072278,5270.17377277391,-381.906877226063,55.4909732287588,305.808575956916,309.297443801998,72.6141626165508,15.4618245072583,-1.46558323362472,0.302103825601151,0.504382279086041,0.503018805470462,0.208249754270005
"1447","A","4","umc1775",3203.27,0.141777525756432,0.70652026689339,3.46671189457309,0.062615661925737,3.58633111798986,0.166432483052363,5269.08956739154,-383.858443200814,57.1163235846867,305.531272522401,309.19038447943,70.9077124445522,15.4610681224183,-1.46649693158632,0.303022812245678,0.500720669149215,0.501365302124516,0.203296102554493
"1448","A","4","IDP1980",3206.13,0.286984792841567,0.592159256640428,5.36172848266772,0.0205833628231939,5.57770257531267,0.0614918097609841,5260.34208714698,-408.776821973864,78.9977111043232,303.030427765395,307.676004091165,68.8780267608477,15.3838448550542,-1.56812108088828,0.39549730343573,0.51630066642463,0.516395411658954,0.212653243429465
"1449","A","4","umc1667",3209.47,0.749306002607163,0.386696043431057,3.01966361708406,0.0822605271462834,3.80231517735018,0.149395580456055,5131.35020511319,-333.550551181495,132.774353515135,305.001115646432,309.853825106597,71.5606593566126,15.5040754908539,-1.4877901707553,0.289758541407522,0.504360434087919,0.515456574687856,0.208348754787656
"1450","A","4","AY109534",3212.17,0.49232031443296,0.482894087083009,2.52673499254891,0.111931607160823,2.95425294316912,0.228292752471696,5173.523374831,-348.94227272245,107.627905851719,314.418926049263,315.793104728683,71.6254614591258,15.5133152974861,-1.46452008691174,0.260323644476624,0.52223718101817,0.511356798372438,0.209102402176269
"1451","A","4","umc1808",3212.97,0.46662143504459,0.494545586304598,2.59555796903017,0.107163693547113,3.00653961866731,0.222401758584258,5176.74694445443,-347.290802205773,104.116974515256,314.328263711491,315.808824713066,71.1826003640271,15.510814248621,-1.46517073963663,0.263256866146403,0.51872622977332,0.50848550053429,0.206867415756348
"1452","A","4","mmp3",3215.97,0.468720670267897,0.493576309486685,3.41025969036678,0.064792249324607,3.827232536145,0.147545855307991,5175.73763518482,-341.652698975624,104.196581316694,314.149881465654,315.95756978115,71.0823959734851,15.4799760708364,-1.4804760507486,0.299585044543741,0.505388651100576,0.49583943398613,0.200880598393309
"1453","A","4","gpm874a",3216.75,0.471988711952813,0.492073687985716,3.51324786014011,0.0608799979213539,3.93179517708583,0.140030140740238,5175.78698761667,-340.903915690894,104.016280335197,314.066624801636,315.974525765772,70.7122844190408,15.4765493106113,-1.48231332227263,0.303781804232038,0.504265519539283,0.495233175954276,0.199760511656844
"1454","A","4","asg27a",3218.17,0.47131361309824,0.492383465058998,3.5166733769942,0.0607542757021292,3.93509936816291,0.139798988564775,5175.89681394187,-340.933714606367,103.943467408532,314.064267950468,315.973337472226,70.7136375435918,15.4763797419908,-1.48241394802202,0.303974399940343,0.504343553290735,0.495307923132418,0.199803495137459
"1455","A","4","umc1476",3222.17,0.137688197466143,0.710590159447777,3.48520247363637,0.0619197862160234,3.60891871286083,0.164563402676366,5262.09130807439,-369.289322298573,56.6489934712614,317.631089426377,319.729688502916,71.3695313609729,15.5134347240399,-1.49590099153766,0.299161109099237,0.50610503263097,0.500492879354276,0.200080704672735
"1456","A","4","bnlg1444",3222.57,0.137643437935463,0.710635084519559,3.48486744127181,0.0619323213082671,3.60855049985903,0.164593702657735,5262.10077228572,-369.290836226652,56.6406441697825,317.631377521451,319.72969376436,71.3706266257639,15.5134479041408,-1.49589679164998,0.299146138908155,0.50610347811793,0.500490237479964,0.200081831983469
"1457","A","4","gol1",3223.37,0.104854767313686,0.746079720622858,2.66675463438324,0.102464770164156,2.75973243688942,0.251612211881277,5266.20050186811,-367.652860083592,49.4667965469003,317.361839858613,319.147883936055,71.4236792376669,15.5399351421774,-1.4799985925464,0.263613230893669,0.509239703554787,0.502841816670534,0.20226229394224
"1458","A","4","gpm433",3224.37,0.11734755069465,0.731929282075111,2.71162835414894,0.0996192581535497,2.82082860012113,0.244042155526478,5263.50594334978,-368.593593002916,52.6253002255241,317.461525618688,319.198156920316,71.8231981134876,15.5381127712857,-1.48083174861177,0.266089353165654,0.508198910319329,0.501339721186272,0.202555163394554
"1459","A","4","bnl7.65",3224.87,0.110944648905535,0.7390712189826,2.89587660446528,0.0888064561583298,2.99300306626256,0.223912140690058,5268.51511883434,-371.776089848262,51.4786959462457,316.581602414616,318.611670408361,72.2567465232322,15.5327424560068,-1.48581966156552,0.275260533753152,0.505371036404672,0.500483369063491,0.20362091086768
"1460","A","4","bnl10.05",3226.17,0.0691484717857394,0.792580662041733,3.38383532439764,0.0658386793134112,3.44964341267165,0.178204821731264,5290.37530357936,-380.704409272137,40.5427067862068,312.355729634816,315.884125111873,72.0916131191965,15.5240157170402,-1.49719253648942,0.295037118783958,0.497449517396402,0.501587716274965,0.201743995120604
"1461","A","4","bnlg2244",3227.17,0.0861040685766848,0.769189716022494,3.52091034128147,0.0605991540993796,3.59790728973964,0.165471940082352,5286.53770006699,-381.262936568583,44.9430299695884,311.908812480266,315.589182679605,71.6113527504324,15.5208615613537,-1.49872878587134,0.299733242755212,0.502901621179095,0.508347290507828,0.203259055727609
"1462","A","4","umc1899",3230.67,0.150275835836963,0.698271898976932,3.5368169624374,0.0600205391797822,3.69012069489207,0.158015784752867,5275.34444849622,-387.008874948834,60.0173904448357,308.830832921849,313.172730618773,72.3654863987914,15.5208237764354,-1.49315635554269,0.300305283933054,0.489621383271322,0.500081183978087,0.201052727710456
"1463","A","4","gpm466a",3233.68,0.156440481174213,0.692455050302814,3.68059370331671,0.0550492448966684,3.83952433695733,0.146641834033847,5271.58139719052,-384.327590994483,61.2276528949512,306.813058446218,311.711090230843,72.3579708920022,15.5171160575208,-1.49601983635306,0.305984144204874,0.490281585285314,0.503989805689386,0.202023813105382
"1464","A","4","umc158",3233.97,0.150109908769578,0.698430347681325,3.69450934286572,0.0545918365413113,3.84984903102544,0.145886768628544,5272.4699320257,-383.948353719003,59.9981176596782,306.769108206448,311.679623020195,72.3847055313475,15.5164580821537,-1.49667626940623,0.306882715578532,0.4858097105694,0.499418027133871,0.200245071316338
"1465","A","4","gpm805a",3234.08,0.150108643919926,0.6984315559107,3.69456711539623,0.054589945972056,3.84990641783543,0.145882582700463,5272.47018477632,-383.948493108106,59.9979393322605,306.76900017825,311.679536920853,72.3847952652334,15.5164559554184,-1.49667855268544,0.306885654237466,0.48581041853273,0.499418799478154,0.200245696195781
"1466","A","4","bnlg2162",3235.77,0.118939239198505,0.730187829792962,3.76946113124221,0.0521964460703003,3.86821570530065,0.144553174044877,5277.62815408578,-382.027032638113,52.911285226807,305.602262616737,311.001135362553,71.7242097850161,15.5136403845825,-1.50889648427651,0.311032666112916,0.485329941000489,0.500869225408641,0.200501710795148
"1467","A","4","mmp70",3236.07,0.118994984114443,0.730127076685715,3.77129221157074,0.0521393379023773,3.87007830140299,0.144418614622788,5277.5821888342,-381.990954427061,52.9229038350432,305.575682918045,310.982534857907,71.7231823480343,15.5135848796562,-1.50893700543147,0.311108832464593,0.485307513689027,0.500882095562633,0.200493130321267
"1468","A","4","IDP1991",3238.96,0.107230952010975,0.743318952366307,3.85760207323535,0.0495210564358122,3.94318914763941,0.139234659165033,5279.40375803763,-380.402904364304,50.3661642996762,305.517146874077,310.910102182293,71.906141914805,15.51113177277,-1.50996694050887,0.314594847546883,0.483876794700808,0.499269255711209,0.200066665132867
